alt press den temp eddy CO2 N2H4 S2 H2CCO C2H3 NO3 HNO2 CS H2O2 C4H3 CS2 H2SO4 C2H4 NH3 H2S S2O H2CN NO2 O3 HSO3 H HNCO CH3 H2 C2H3CN CH3OH NH HCS COS HC3N CH2OH C2H5 N_2D He C HCO O HCCO CN CH2CN CH3S HO2 C3H4 HSO CH3O CH3CN HS2 NS SH C4H2 NO CH SO S8 N2H3 N2H CH3CHO C3H2 CH2_1 CH2 CH3SH C4H5 CH3NH2 N S3 O_1 SO2 S CH3CO N2O5 S4 H2CO NH2 C2H HCN N2O C2H6 C6H5 NCO HNO HNO3 CO CH4 CH3O2 C2H2 O2 C2 C3H3 OH N2 CH2NH N2H2 CH3OOH H2O CH2NH2 SO3 C6H6 H2SO4aer H2SO4aer_r
1.00860500e+02 3.61338900e-01 1.39291325e+13 1.87891600e+02 1.12000000e+05 1.72445500e-06 2.31271100e-30 1.00000000e-40 6.65760100e-17 5.36059300e-24 1.08411600e-24 4.06760500e-19 5.09062300e-33 4.95600500e-17 2.28228500e-14 1.00000000e-40 1.25059000e-09 3.39610700e-26 6.58979900e-19 3.79176700e-25 1.00000000e-40 1.08120100e-21 4.68597500e-17 2.94835300e-08 9.89012300e-23 1.22504300e-03 1.59361400e-17 1.53235600e-22 2.34204600e-04 1.10328600e-12 1.69616800e-27 1.53276000e-12 1.48805700e-24 1.24775900e-23 2.24208200e-13 2.70528100e-28 5.30632000e-35 1.24274500e-36 1.00000000e-40 5.21738000e-17 7.23230700e-16 1.41011200e-01 1.71476600e-25 3.05201000e-14 2.28528200e-24 5.60949900e-18 8.97989100e-12 5.03977000e-12 6.57918600e-23 1.72054100e-31 8.80582000e-12 1.00000000e-40 4.93573500e-21 8.24310600e-21 1.00000000e-40 9.97330100e-10 6.14883900e-14 6.50481800e-09 6.79241200e-20 1.00000000e-40 7.04966400e-27 1.51868300e-28 3.22326100e-27 7.27539100e-27 2.36253700e-19 1.00000000e-40 8.52602700e-19 6.57491800e-13 3.31041000e-02 1.00000000e-40 7.57959800e-11 9.71329300e-10 2.31023200e-13 1.00000000e-40 2.34189600e-26 1.00000000e-40 5.13262200e-18 9.15695200e-18 1.65772000e-26 2.52633700e-14 1.33603400e-11 3.57756900e-29 7.33335100e-17 1.13866400e-11 1.14856600e-17 2.31846100e-25 3.94279900e-04 7.06604500e-23 3.76252600e-33 4.37185600e-21 9.67485400e-02 1.00000000e-40 3.42610100e-25 8.65898900e-11 7.27280900e-01 1.72815800e-17 1.00000000e-40 9.73377600e-23 9.14172000e-10 3.68469900e-20 1.65416100e-13 8.57518500e-17 1.00000000e-40 1.00000000e-05
1.01747400e+02 3.13733900e-01 1.20696965e+13 1.88270300e+02 1.12000000e+05 1.44934700e-06 2.27844400e-29 1.00000000e-40 6.14418000e-17 5.07468600e-24 7.48802300e-25 2.27530800e-19 6.67622500e-33 2.58782700e-17 2.07420400e-14 1.00000000e-40 9.68302200e-10 2.80473400e-26 5.50948300e-19 2.60715600e-25 1.00000000e-40 1.01114400e-21 3.71881800e-17 2.20817700e-08 5.97247900e-23 1.40234500e-03 1.44420300e-17 1.55325200e-22 2.35016200e-04 9.95202800e-13 4.53512300e-28 1.73351500e-12 4.38696300e-29 1.11111000e-23 2.03781700e-13 2.41222000e-28 3.86018500e-35 1.37417800e-36 1.00000000e-40 9.13384300e-17 7.41770000e-16 1.59159400e-01 1.50082800e-25 4.22248300e-14 2.33399400e-24 5.15843900e-18 6.99323900e-12 4.75504700e-12 5.49353500e-23 1.14149800e-31 8.28014700e-12 1.00000000e-40 4.41715800e-21 6.66191600e-21 9.45257600e-33 9.43015500e-10 8.36465300e-14 6.06069100e-09 2.91587400e-20 1.00000000e-40 1.00000000e-40 8.38073900e-29 3.43422500e-27 5.42304600e-27 2.85321200e-19 1.00000000e-40 7.69581400e-19 6.34658800e-13 4.27669000e-02 1.00000000e-40 9.95178900e-11 7.55676000e-10 2.79801700e-13 1.00000000e-40 3.78639400e-27 1.00000000e-40 4.90693800e-18 9.11379700e-18 3.29901200e-26 3.38506300e-14 1.14206000e-11 6.98757500e-30 6.41116700e-17 1.17231900e-11 1.14200700e-17 1.09319600e-25 3.87898000e-04 4.41688600e-23 2.44707200e-33 3.76964000e-21 8.57239000e-02 1.57211900e-24 2.66706600e-25 6.94307000e-11 7.10323100e-01 1.72474200e-17 1.00000000e-40 8.92932600e-23 7.07198400e-10 3.68047500e-20 1.13687800e-13 6.76481600e-17 1.00000000e-40 1.00000000e-05
1.02650100e+02 2.72400800e-01 1.04446651e+13 1.88899400e+02 1.12000000e+05 1.31449700e-06 2.14044900e-28 1.74160700e-25 5.67238800e-17 4.93570700e-24 5.14837500e-25 1.26691100e-19 9.64829700e-33 1.34632500e-17 1.87018100e-14 1.00000000e-40 7.35103500e-10 2.39332100e-26 4.58375900e-19 1.78849700e-25 1.00000000e-40 9.75381200e-22 2.93377300e-17 1.60071600e-08 3.54885400e-23 1.60399500e-03 1.32803600e-17 1.61306600e-22 2.36853300e-04 8.90106200e-13 1.24598200e-28 1.94587300e-12 7.05964200e-29 9.95835300e-24 1.83751800e-13 2.19973600e-28 2.94342300e-35 1.61539400e-36 1.00000000e-40 1.68499500e-16 7.54334700e-16 1.77376800e-01 1.79899800e-25 5.91535900e-14 2.47660200e-24 4.70947600e-18 5.43606200e-12 4.46267700e-12 4.65617000e-23 7.65003800e-32 7.74280100e-12 1.00000000e-40 3.94243300e-21 5.40653500e-21 7.95343500e-33 8.87629700e-10 1.15532300e-13 5.59996500e-09 1.16349800e-20 6.36723100e-25 2.31604400e-25 5.61710900e-29 5.99906300e-27 4.98429800e-27 3.56610600e-19 1.00000000e-40 6.88813600e-19 6.10409400e-13 5.42826900e-02 1.00000000e-40 1.31433000e-10 5.73948300e-10 3.40194400e-13 1.00000000e-40 6.18347500e-28 1.00000000e-40 4.77408200e-18 9.05271300e-18 2.35347900e-26 4.61435600e-14 9.54130500e-12 1.40097600e-30 5.50550200e-17 1.19876100e-11 1.13343800e-17 5.11575900e-26 3.80570800e-04 3.41256000e-23 1.60377600e-33 4.93499300e-21 7.50150500e-02 1.00000000e-40 2.14576700e-25 5.58605300e-11 6.91102700e-01 1.74888700e-17 6.91525300e-24 8.13348600e-23 5.48410000e-10 3.74561400e-20 7.66844500e-14 5.25170200e-17 1.00000000e-40 1.00000000e-05
1.03571400e+02 2.36513100e-01 9.03536549e+12 1.89594700e+02 1.12000000e+05 1.24959700e-06 1.92010300e-27 1.00000000e-40 5.25139700e-17 4.83010900e-24 3.50685300e-25 7.05367600e-20 1.42911900e-32 6.97358200e-18 1.67227000e-14 1.00000000e-40 5.46791900e-10 2.07371300e-26 3.80036300e-19 1.22857500e-25 1.00000000e-40 9.62800500e-22 2.29325300e-17 1.13107300e-08 2.10589800e-23 1.83297200e-03 1.23408200e-17 1.70943600e-22 2.39901900e-04 7.89049200e-13 3.53994200e-29 2.17068500e-12 9.63744900e-29 8.97621400e-24 1.64320000e-13 2.02478800e-28 2.30497400e-35 1.95297400e-36 1.00000000e-40 3.13912300e-16 7.57326500e-16 1.95392100e-01 1.35621600e-25 8.32753200e-14 2.66448300e-24 4.26688600e-18 4.21552700e-12 4.16486900e-12 3.96373700e-23 5.17662900e-32 7.19806700e-12 4.61665900e-33 3.49856100e-21 4.39035100e-21 3.32739800e-33 8.29712500e-10 1.60683300e-13 5.12714700e-09 4.29598900e-21 1.00000000e-40 1.00000000e-40 4.08340100e-29 5.43727800e-27 4.99204400e-27 4.56167700e-19 1.00000000e-40 6.11114400e-19 5.84783800e-13 6.77921700e-02 1.84756000e-26 1.74378900e-10 4.26480300e-10 4.14885600e-13 1.00000000e-40 1.02035900e-28 1.00000000e-40 4.73279500e-18 8.99280800e-18 3.41587500e-26 6.35337800e-14 7.81088600e-12 2.88651700e-31 4.64280100e-17 1.21617600e-11 1.12517800e-17 2.38491400e-26 3.72324000e-04 2.88507800e-23 1.06556600e-33 3.61423900e-21 6.48120700e-02 9.42115500e-25 1.78161900e-25 4.53866100e-11 6.69557100e-01 1.78276600e-17 1.00000000e-40 7.35346700e-23 4.25853700e-10 3.81795900e-20 5.07922800e-14 4.00977600e-17 1.00000000e-40 1.00000000e-05
1.04513200e+02 2.05353400e-01 7.78943581e+12 1.90946900e+02 1.12000000e+05 1.20780200e-06 1.64671200e-26 1.00000000e-40 4.91648200e-17 5.04992800e-24 2.39995700e-25 3.91224900e-20 2.53756800e-32 3.52512700e-18 1.48227400e-14 1.00000000e-40 3.98133300e-10 1.90907600e-26 3.13061300e-19 8.27660100e-26 1.00000000e-40 9.79090400e-22 1.79346500e-17 7.64065000e-09 1.21222100e-23 2.09442000e-03 1.19263600e-17 1.80275800e-22 2.44611900e-04 6.92927200e-13 1.05281200e-29 2.40174600e-12 1.34757100e-28 8.10100400e-24 1.45663400e-13 1.92455600e-28 1.94485900e-35 2.74058900e-36 1.00000000e-40 6.50017400e-16 7.50597600e-16 2.12952200e-01 1.74297400e-25 1.16290500e-13 3.07218800e-24 3.83463400e-18 3.25063800e-12 3.86385000e-12 3.47955500e-23 3.38276700e-32 6.65021000e-12 1.00000000e-40 3.10338200e-21 3.58401600e-21 1.00000000e-40 7.75280400e-10 2.22190800e-13 4.65174600e-09 1.45794700e-21 1.00000000e-40 1.00000000e-40 3.15892300e-29 1.02593800e-26 5.07882400e-27 5.94452700e-19 1.00000000e-40 5.37178100e-19 5.57831200e-13 8.34205300e-02 1.00000000e-40 2.31433700e-10 3.07606500e-10 5.08667500e-13 1.04749800e-33 1.70263600e-29 1.00000000e-40 4.57241000e-18 8.92463000e-18 1.14875900e-26 8.80507300e-14 6.28587600e-12 6.12428600e-32 3.84272800e-17 1.22250900e-11 1.11603300e-17 1.10378200e-26 3.63166200e-04 2.48330800e-23 7.12546600e-34 3.48508300e-21 5.52770700e-02 1.00000000e-40 1.50726100e-25 3.71386200e-11 6.45646700e-01 1.90190100e-17 1.00000000e-40 6.59595000e-23 3.32153600e-10 4.10339300e-20 3.30385600e-14 3.00949200e-17 1.00000000e-40 1.00000000e-05
1.05480300e+02 1.78298900e-01 6.70432732e+12 1.92623900e+02 1.12000000e+05 1.16127000e-06 1.36413100e-25 4.65294300e-24 4.66031400e-17 5.43210400e-24 1.63734700e-25 2.17621200e-20 4.80345600e-32 1.74187300e-18 1.30181300e-14 1.00000000e-40 2.83515200e-10 1.81154500e-26 2.56605000e-19 5.51743000e-26 1.00000000e-40 1.00852500e-21 1.39646200e-17 4.99754600e-09 6.92759900e-24 2.39216600e-03 1.18452300e-17 1.87935100e-22 2.51226000e-04 6.02517900e-13 3.34284000e-30 2.64079000e-12 1.88931600e-28 7.32482300e-24 1.27941200e-13 1.84199600e-28 1.71001000e-35 4.18178800e-36 1.00000000e-40 1.38283900e-15 7.30623100e-16 2.29815100e-01 1.95910800e-25 1.58831200e-13 3.65317400e-24 3.41651400e-18 2.49419600e-12 3.56195900e-12 3.09366200e-23 2.15070500e-32 6.10364800e-12 2.86667200e-31 2.73942200e-21 2.92644300e-21 9.65814200e-33 7.21933900e-10 3.00983600e-13 4.17848500e-09 4.51845700e-22 1.00000000e-40 1.00000000e-40 2.54444900e-29 7.59708200e-27 5.10909200e-27 7.73798400e-19 1.00000000e-40 4.67606400e-19 5.29631800e-13 1.01271400e-01 7.98412200e-25 3.02087200e-10 2.16165900e-10 6.25754900e-13 1.05573700e-33 2.87187600e-30 1.00000000e-40 4.32208700e-18 8.87358600e-18 1.84296300e-26 1.21223600e-13 4.98628500e-12 1.33955500e-32 3.11933000e-17 1.21596700e-11 1.10912700e-17 5.09732900e-27 3.53096800e-04 2.12333700e-23 4.84044600e-34 5.05297600e-21 4.65483900e-02 1.00000000e-40 1.26849200e-25 3.08742900e-11 6.19367400e-01 2.07786400e-17 1.00000000e-40 5.86727300e-23 2.59931000e-10 4.50656200e-20 2.11404000e-14 2.21983700e-17 1.00000000e-40 1.00000000e-05
1.06476500e+02 1.54808800e-01 5.75422993e+12 1.94861100e+02 1.12000000e+05 1.08994300e-06 1.09756800e-24 1.00000000e-40 4.49454300e-17 6.13698300e-24 1.12090000e-25 1.21707500e-20 1.02666500e-31 8.34839900e-19 1.13230000e-14 1.00000000e-40 1.97273500e-10 1.79821500e-26 2.09020900e-19 3.60822100e-26 1.00000000e-40 1.05549500e-21 1.08840900e-17 3.14559300e-09 3.89374800e-24 2.73196900e-03 1.22364700e-17 1.92232900e-22 2.60190200e-04 5.18468200e-13 1.16699700e-30 2.88359100e-12 2.65364600e-28 6.61876500e-24 1.11292400e-13 1.79182900e-28 1.59092800e-35 7.25104200e-36 1.00000000e-40 3.13199800e-15 6.97561900e-16 2.45769800e-01 2.47538400e-25 2.11474900e-13 4.56552500e-24 3.01610400e-18 1.90225500e-12 3.26165300e-12 2.80952700e-23 1.31723700e-32 5.56294800e-12 5.45144800e-33 2.40971600e-21 2.39199900e-21 1.00000000e-40 6.72882100e-10 3.98079900e-13 3.71490200e-09 1.26849800e-22 1.00000000e-40 1.00000000e-40 2.14086700e-29 1.66379000e-26 5.01942600e-27 1.00561500e-18 1.00000000e-40 4.02900200e-19 5.00296800e-13 1.21415200e-01 1.00000000e-40 3.83635000e-10 1.47569300e-10 7.72366900e-13 1.05736700e-33 4.89720400e-31 1.00000000e-40 3.93818800e-18 8.84142100e-18 4.32119400e-26 1.66369900e-13 3.91446600e-12 3.03136200e-33 2.48137400e-17 1.19542600e-11 1.10466100e-17 2.35342400e-27 3.42117800e-04 1.78062100e-23 3.33602700e-34 6.20104100e-21 3.87236100e-02 1.00000000e-40 1.04496100e-25 2.61024900e-11 5.90756000e-01 2.36082100e-17 1.00000000e-40 5.17333800e-23 2.04378200e-10 5.14921100e-20 1.33673100e-14 1.60926700e-17 1.00000000e-40 1.00000000e-05
1.07506700e+02 1.34413300e-01 4.91559891e+12 1.98053500e+02 1.12000000e+05 9.84996300e-07 8.66018500e-24 1.00000000e-40 4.43317700e-17 7.52665000e-24 7.79833500e-26 6.85578100e-21 2.75376600e-31 3.82784400e-19 9.74804600e-15 1.00000000e-40 1.33966000e-10 1.91261700e-26 1.68795400e-19 2.28379100e-26 1.00000000e-40 1.13757600e-21 8.58669600e-18 1.88523000e-09 2.11455500e-24 3.12122200e-03 1.33513600e-17 1.93184200e-22 2.72041600e-04 4.41227400e-13 4.62368700e-31 3.12280000e-12 3.77808100e-28 5.95257000e-24 9.58221400e-14 1.81867900e-28 1.60622600e-35 1.52819700e-35 1.00000000e-40 8.09329300e-15 6.53516500e-16 2.60660700e-01 3.48485000e-25 2.76618300e-13 6.19181200e-24 2.63641300e-18 1.43958100e-12 2.96526400e-12 2.64226300e-23 7.77232900e-33 5.03238800e-12 1.00000000e-40 2.11722600e-21 1.96050700e-21 1.00000000e-40 6.33944400e-10 5.18099400e-13 3.26764500e-09 3.19026600e-23 1.00000000e-40 1.00000000e-40 1.89708600e-29 1.36758100e-26 4.81473100e-27 1.32039700e-18 1.00000000e-40 3.43407800e-19 4.69952000e-13 1.43901200e-01 1.00000000e-40 4.72121600e-10 9.73759800e-11 9.56815900e-13 6.10208300e-31 8.44082000e-32 1.00000000e-40 3.42252000e-18 8.82235400e-18 6.06088900e-26 2.31077700e-13 3.05910600e-12 7.17135800e-34 1.93252300e-17 1.16086400e-11 1.10190900e-17 1.08708000e-27 3.30224500e-04 1.46160900e-23 2.32299600e-34 5.65323000e-21 3.18434300e-02 8.23468900e-25 8.36717600e-26 2.24190700e-11 5.59870300e-01 2.84802500e-17 1.00000000e-40 4.51899400e-23 1.61752700e-10 6.29821400e-20 8.45447600e-15 1.14656900e-17 1.00000000e-40 1.00000000e-05
1.08578400e+02 1.16704900e-01 4.19185537e+12 2.01650600e+02 1.12000000e+05 8.53690400e-07 6.79808900e-23 1.00000000e-40 4.46531800e-17 9.42974100e-24 5.45389000e-26 3.92586400e-21 7.95325900e-31 1.69023200e-19 8.30187000e-15 1.00000000e-40 8.87031000e-11 2.07693000e-26 1.35305200e-19 1.42211100e-26 1.00000000e-40 1.26385900e-21 6.81368700e-18 1.09838700e-09 1.14163300e-24 3.56479600e-03 1.51097000e-17 1.95952200e-22 2.87048700e-04 3.71123600e-13 2.13231700e-31 3.36188400e-12 5.47030300e-28 5.32932900e-24 8.16151800e-14 1.89344100e-28 1.66928600e-35 3.48488600e-35 1.00000000e-40 2.18018300e-14 5.98980500e-16 2.74374500e-01 5.36630500e-25 3.60795900e-13 8.57436300e-24 2.28018800e-18 1.08308400e-12 2.67522400e-12 2.50228200e-23 4.69084000e-33 4.51634400e-12 1.00000000e-40 1.84638700e-21 1.60024400e-21 1.00000000e-40 6.01690200e-10 6.73042700e-13 2.84176700e-09 7.11611000e-24 8.86462100e-24 2.97369900e-24 1.73785800e-29 2.09016400e-26 4.58760500e-27 1.76176500e-18 1.00000000e-40 2.89382000e-19 4.38773800e-13 1.68734500e-01 1.00000000e-40 5.60115400e-10 6.24908500e-11 1.18586700e-12 4.80389900e-27 1.46824100e-32 1.00000000e-40 2.96846400e-18 8.84035200e-18 1.07837300e-25 3.30787100e-13 2.39763100e-12 1.83133000e-34 1.47242300e-17 1.11343200e-11 1.10382900e-17 5.05962000e-28 3.17411500e-04 1.19682400e-23 1.64589200e-34 6.37969600e-21 2.59015800e-02 4.42702100e-25 6.48162900e-26 1.96658000e-11 5.26819300e-01 3.53447400e-17 7.89072400e-23 3.90855800e-23 1.28598200e-10 7.83780000e-20 5.52200200e-15 8.02953000e-18 1.00000000e-40 1.00000000e-05
1.09696700e+02 1.01329500e-01 3.54852700e+12 2.06825700e+02 1.12000000e+05 7.03603100e-07 5.35088000e-22 4.45396500e-25 4.63295300e-17 1.33271600e-23 4.00208200e-26 2.29680000e-21 3.39678000e-30 6.99560700e-20 6.98933500e-15 1.00000000e-40 5.71792700e-11 2.47969000e-26 1.07080900e-19 8.40292600e-27 1.00000000e-40 1.50662500e-21 5.65089900e-18 6.01224000e-10 5.81364800e-25 4.07529600e-03 1.83721800e-17 2.03172600e-22 3.06080100e-04 3.08279700e-13 1.15250400e-31 3.58147300e-12 8.42158000e-28 4.70113100e-24 6.87195000e-14 2.19234000e-28 1.93289800e-35 1.04415500e-34 1.00000000e-40 7.54682100e-14 5.40215600e-16 2.86839800e-01 4.53686800e-25 4.83506600e-13 1.33781200e-23 1.94949300e-18 8.05950500e-13 2.39377600e-12 2.48982500e-23 2.96730800e-33 4.01877700e-12 1.00000000e-40 1.61129500e-21 1.31031100e-21 1.80000400e-33 5.95750100e-10 8.99844400e-13 2.44276000e-09 1.38055200e-24 1.58955100e-24 5.42816800e-25 1.67886300e-29 1.05085300e-27 4.44152000e-27 2.49215300e-18 1.00000000e-40 2.40918100e-19 4.06960900e-13 1.95886800e-01 1.00000000e-40 6.48224900e-10 3.85295200e-11 1.47543100e-12 3.45950700e-23 2.57225000e-33 1.00000000e-40 2.51303900e-18 8.85701400e-18 1.00000000e-40 5.10832700e-13 1.91183800e-12 5.60672000e-35 1.09642500e-17 1.05505500e-11 1.10566500e-17 2.37651500e-28 3.03683000e-04 9.88818100e-24 1.16979300e-34 2.56026200e-21 2.08443000e-02 1.00000000e-40 4.89314500e-26 1.74813900e-11 4.91743400e-01 4.76611100e-17 1.32411100e-23 3.34510800e-23 1.03010000e-10 1.07964600e-19 3.97384400e-15 5.52566700e-18 1.00000000e-40 1.00000000e-05
1.10873900e+02 8.79797600e-02 3.00553535e+12 2.12020400e+02 1.12000000e+05 5.55131300e-07 4.31429000e-21 1.94035300e-24 4.92056800e-17 1.82736400e-23 2.94828500e-26 1.39102300e-21 1.42440400e-29 2.77343300e-20 5.81367700e-15 1.00000000e-40 3.58539600e-11 2.89666400e-26 8.38683300e-20 4.93730300e-27 1.00000000e-40 1.88601500e-21 4.72960200e-18 3.25443200e-10 2.99277800e-25 4.65431400e-03 2.30395000e-17 2.25146300e-22 3.29121900e-04 2.52730900e-13 7.37276300e-32 3.79900600e-12 1.36928100e-27 4.11051200e-24 5.71671700e-14 2.60857400e-28 2.19773900e-35 3.06340700e-34 1.00000000e-40 2.62460500e-13 4.76920800e-16 2.97993700e-01 1.46755800e-25 6.78517200e-13 2.02393700e-23 1.64617500e-18 5.96416000e-13 2.12330300e-12 2.43412900e-23 2.22629100e-33 3.54381000e-12 8.47526500e-33 1.38844000e-21 1.06109700e-21 1.96036800e-32 5.97898800e-10 1.26031100e-12 2.07403100e-09 2.30093300e-25 1.99209300e-23 6.65051500e-24 1.64819800e-29 2.45564700e-26 4.54700000e-27 3.72823300e-18 1.00000000e-40 1.98039900e-19 3.74802100e-13 2.25271100e-01 9.41763400e-26 7.27412700e-10 2.31553000e-11 1.83141800e-12 8.42983900e-23 4.49457300e-34 1.00000000e-40 2.28380000e-18 8.92484600e-18 6.69983700e-26 8.77434800e-13 1.57382600e-12 2.47006500e-35 7.97459500e-18 9.88134800e-12 1.11390000e-17 1.13516600e-28 2.89060300e-04 8.54966800e-24 8.47015500e-35 4.89948600e-21 1.65994300e-02 7.79162800e-24 3.58503200e-26 1.58904800e-11 4.54862700e-01 6.53071000e-17 1.54307400e-22 2.83127600e-23 8.28062000e-11 1.45018100e-19 3.43725900e-15 3.73720500e-18 1.00000000e-40 1.00000000e-05
1.12114000e+02 7.63887800e-02 2.50594999e+12 2.20787200e+02 1.12000000e+05 4.10795900e-07 3.57966400e-20 1.00000000e-40 5.48944500e-17 3.21452300e-23 2.54041100e-26 8.96666700e-22 1.34747000e-28 9.71745000e-21 4.77329800e-15 1.00000000e-40 2.18116700e-11 4.07920000e-26 6.41195000e-20 2.59845500e-27 1.00000000e-40 2.73086400e-21 4.61102500e-18 1.57539300e-10 1.35812300e-25 5.33038100e-03 3.24795500e-17 2.63734000e-22 3.58093000e-04 2.04264900e-13 5.65588300e-32 3.95991100e-12 2.52165700e-27 3.45305200e-24 4.69427700e-14 3.88623400e-28 3.06999900e-35 1.53721100e-33 1.00000000e-40 1.55152800e-12 4.17908400e-16 3.07777900e-01 3.66412100e-25 1.02300400e-12 3.92517500e-23 1.37103700e-18 4.32337900e-13 1.86570000e-12 2.63378000e-23 2.17331000e-33 3.09459500e-12 1.00000000e-40 1.20848700e-21 8.67914600e-22 3.67657700e-31 6.97336700e-10 1.90135000e-12 1.73868100e-09 3.13986700e-26 6.56096800e-24 2.22816600e-24 1.74511000e-29 2.39203900e-27 5.44933200e-27 6.26724700e-18 2.22509900e-40 1.60582500e-19 3.42587200e-13 2.56772700e-01 5.12256300e-28 8.16119900e-10 1.30755000e-11 2.29778400e-12 1.00000000e-40 7.65437000e-35 1.00000000e-40 1.99118000e-18 8.92739000e-18 8.89582500e-26 1.77290600e-12 1.37860600e-12 1.79147000e-35 5.65605000e-18 9.14887200e-12 1.11420000e-17 5.54522500e-29 2.73591200e-04 7.79008400e-24 6.09940400e-35 6.42754600e-21 1.30754800e-02 1.00000000e-40 2.59845300e-26 1.46435700e-11 4.16411500e-01 1.05818300e-16 4.57135200e-23 2.36788400e-23 6.74653400e-11 2.40440100e-19 3.69361200e-15 2.48220300e-18 1.00000000e-40 1.00000000e-05
1.13443000e+02 6.63248700e-02 2.08207875e+12 2.30725700e+02 1.12000000e+05 2.92718300e-07 9.75373200e-20 1.77663500e-25 6.27917600e-17 5.75716900e-23 2.35890600e-26 6.24796700e-22 1.49849900e-27 3.07566100e-21 3.86586700e-15 1.00000000e-40 1.28587000e-11 5.79772200e-26 4.83015600e-20 1.31792200e-27 1.00000000e-40 4.28665100e-21 4.89082400e-18 7.38837400e-11 6.09650500e-26 6.10324000e-03 4.63277300e-17 3.44832300e-22 3.92897100e-04 1.62649800e-13 5.58758500e-32 4.09709300e-12 5.11419100e-27 2.83077700e-24 3.80236800e-14 6.04576500e-28 4.34880000e-35 8.50980900e-33 1.00000000e-40 1.04819900e-11 3.60303900e-16 3.16088900e-01 1.35287000e-24 1.67559700e-12 7.75765000e-23 1.12478300e-18 3.10311700e-13 1.62300500e-12 2.84790000e-23 3.04023700e-33 2.67447300e-12 1.65348100e-32 1.04244100e-21 7.02116300e-22 4.62501800e-30 8.91487200e-10 3.11831200e-12 1.43788200e-09 3.40325500e-27 2.25671700e-23 7.68319100e-24 1.85454300e-29 1.69719800e-25 9.36416000e-27 1.15912900e-17 1.27463600e-39 1.28353300e-19 3.10791800e-13 2.90243400e-01 1.44029800e-25 9.08718400e-10 7.07907200e-12 2.88490000e-12 1.55548100e-23 1.18922200e-35 1.00000000e-40 1.90444100e-18 8.94814200e-18 2.02252800e-25 4.17989800e-12 1.28677400e-12 1.74751000e-35 3.90827600e-18 8.37681100e-12 1.11693100e-17 2.75202600e-29 2.57347000e-04 8.04640500e-24 4.53556900e-35 8.85792700e-21 1.02069300e-02 5.53254200e-23 1.84738000e-26 1.40526800e-11 3.76707000e-01 1.79721600e-16 1.40408400e-22 1.95553000e-23 5.55822600e-11 4.05025100e-19 4.63341700e-15 1.61966700e-18 1.00000000e-40 1.00000000e-05
1.14874100e+02 5.75868300e-02 1.70480740e+12 2.44660900e+02 1.12000000e+05 2.09675700e-07 3.70989200e-21 1.00000000e-40 7.37039200e-17 1.23841400e-22 2.67895100e-26 4.87981000e-22 3.79259300e-26 8.41958600e-22 3.08612500e-15 1.00000000e-40 7.32799900e-12 9.36554400e-26 3.63486400e-20 5.98845000e-28 1.00000000e-40 7.62257800e-21 6.42099100e-18 3.16752200e-11 2.66483800e-26 7.00420100e-03 6.56715000e-17 5.79364500e-22 4.35707300e-04 1.27522300e-13 7.44168700e-32 4.17244500e-12 1.40488200e-26 2.20834700e-24 3.03585400e-14 1.14571100e-27 7.09219200e-35 7.72150900e-32 1.00000000e-40 1.30894300e-10 3.08187200e-16 3.22778900e-01 6.19190800e-24 3.58341700e-12 1.84597200e-22 9.07516900e-19 2.19603600e-13 1.39702300e-12 3.28940300e-23 7.05995600e-33 2.28627800e-12 2.62963600e-33 9.03263000e-22 5.67246800e-22 4.18482800e-29 1.42424800e-09 6.69121300e-12 1.17233900e-09 2.66521300e-28 1.00000000e-40 1.00000000e-40 1.98724300e-29 1.82912900e-24 3.73123700e-26 2.88839600e-17 1.19875000e-38 1.01050500e-19 2.80050100e-13 3.25380600e-01 1.00000000e-40 1.06721500e-09 3.61721000e-12 3.64860600e-12 1.66399500e-24 1.44262600e-36 1.00000000e-40 2.19031700e-18 8.90690400e-18 1.12534300e-24 1.13167600e-11 1.26600500e-12 1.92597800e-35 2.62619800e-18 7.58318100e-12 1.11256700e-17 1.38389100e-29 2.40455200e-04 1.00832400e-23 3.68397800e-35 2.37559600e-20 7.95509900e-03 9.52025800e-22 1.30800400e-26 1.49887700e-11 3.36204800e-01 3.34029900e-16 1.00000000e-40 1.59367100e-23 4.70089400e-11 7.95801600e-19 6.17569500e-15 1.03906700e-18 1.00000000e-40 1.00000000e-05
