alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
6.15000E+001  1.88241E-004  5.60021E+015  2.43459E+002  2.24486E+005  1.00000E-040  1.00000E-040  1.00000E-040  9.33702E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.84817E-027  1.00000E-040  1.02720E-040  1.78212E-010  3.07443E-007  4.94238E-005  5.16544E-009  7.15159E-007  2.11754E-001  3.39246E-009  3.63740E-004  3.74573E-019  2.65490E-012  1.00000E-040  2.31078E-031  1.60889E-022  3.74721E-015  2.90787E-008  5.86080E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00985E-040  4.01871E-020  6.44325E-019  1.09406E-014  5.47646E-013  7.75488E-036  1.00000E-040  1.75967E-026  6.87233E-035  1.60578E-014  5.16611E-013  7.87830E-001  4.46607E-024  1.83902E-029  1.68090E-027  1.00000E-040  1.00000E-040  8.15537E-028  4.98185E-024  1.58516E-008  3.77631E-017  3.24746E-010  2.11223E-020  6.33788E-009  2.99642E-011  1.07404E-006  1.83131E-011  3.45113E-016  3.68046E-015  1.78709E-011  2.37140E-013  4.02098E-011  1.29031E-011  2.13942E-011  7.03226E-022  4.04755E-018  1.00000E-040  3.69523E-010  2.39905E-018  4.72897E-013  6.91330E-022  3.33377E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.84618E-014  4.20269E-034  1.80072E-034  9.13812E-024  4.17998E-023  3.30993E-025  7.62091E-032  1.42002E-026  3.12174E-018  4.49411E-017  4.21218E-016  2.26380E-021  6.81622E-031  1.00000E-040  3.14904E-019  9.02767E-037  1.11524E-023  5.66292E-029  8.40132E-022  6.91052E-029  2.05476E-016  1.77309E-022  1.00000E-040  2.66383E-021  1.00000E-040  1.00000E-040  4.62018E-021  5.63473E-037  5.68589E-027  1.00000E-040  2.20383E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.25000E+001  1.63930E-004  4.93259E+015  2.40713E+002  2.34487E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.19626E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.00652E-027  1.00000E-040  1.02847E-040  2.43994E-010  3.39839E-007  4.93488E-005  5.43884E-009  8.54030E-007  2.11738E-001  4.01110E-009  3.63616E-004  3.69009E-019  2.40205E-012  1.00000E-040  2.81657E-031  1.55523E-022  3.12065E-015  2.86517E-008  7.59460E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00562E-040  3.95558E-020  6.85549E-019  1.36156E-014  5.99940E-013  8.42896E-036  1.00000E-040  1.45530E-026  5.57794E-035  1.67302E-014  7.13141E-013  7.87847E-001  6.41143E-024  1.51946E-029  2.09594E-027  1.00000E-040  1.00000E-040  4.79449E-028  2.96974E-024  1.47563E-008  3.55810E-017  3.30870E-010  1.77258E-020  6.00037E-009  2.88193E-011  1.01301E-006  1.34054E-011  2.35319E-016  3.40379E-015  1.51071E-011  1.45563E-013  4.00994E-011  1.42293E-011  2.57855E-011  6.02764E-022  3.17287E-018  1.00000E-040  3.63619E-010  1.87168E-018  3.96748E-013  4.81291E-022  2.36803E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.66466E-014  4.88295E-034  1.09990E-034  6.02575E-024  3.58363E-023  2.70407E-025  4.16097E-032  1.35291E-026  3.35423E-018  3.52397E-017  3.67700E-016  2.13693E-021  7.25419E-031  1.00000E-040  3.88414E-019  5.42613E-037  7.34270E-024  5.79251E-029  8.23359E-022  3.37228E-029  1.31094E-016  1.89987E-022  1.00000E-040  2.67092E-021  5.46403E-038  1.00000E-040  2.95839E-021  6.44755E-037  6.71942E-027  1.00000E-040  2.36772E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.35000E+001  1.42538E-004  4.33841E+015  2.37967E+002  2.44487E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.19821E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.39667E-027  1.00000E-040  1.02986E-040  3.34949E-010  3.75747E-007  4.92664E-005  5.73244E-009  1.02090E-006  2.11721E-001  4.83995E-009  3.63480E-004  3.64885E-019  2.18100E-012  1.00000E-040  3.47526E-031  1.50984E-022  2.60070E-015  2.82823E-008  9.84487E-021  6.38893E-033  1.89940E-035  1.90845E-034  1.00101E-040  3.84409E-020  7.21751E-019  1.67825E-014  6.56787E-013  9.20245E-036  1.00000E-040  1.54412E-026  4.50072E-035  1.74262E-014  9.64499E-013  7.87864E-001  9.49640E-024  1.25604E-029  2.69067E-027  1.00000E-040  1.00000E-040  2.40156E-028  1.79887E-024  1.37006E-008  3.34553E-017  3.37251E-010  1.47503E-020  5.68780E-009  2.77321E-011  9.55022E-007  9.82161E-012  1.60342E-016  3.14333E-015  1.27254E-011  8.92587E-014  3.99789E-011  1.56447E-011  3.10244E-011  5.15887E-022  2.47150E-018  1.00000E-040  3.56761E-010  1.48451E-018  3.33110E-013  3.39965E-022  1.70799E-021  1.90499E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.48314E-014  5.65713E-034  6.83314E-035  4.03600E-024  3.05794E-023  2.20927E-025  1.91133E-032  1.27610E-026  3.57798E-018  2.75193E-017  3.21858E-016  1.97479E-021  7.60238E-031  1.00000E-040  4.64213E-019  2.78186E-037  4.91015E-024  5.91740E-029  8.06193E-022  1.67131E-029  8.35173E-017  2.03506E-022  1.00000E-040  2.67689E-021  1.00000E-040  1.00000E-040  1.88765E-021  7.33536E-037  7.91199E-027  1.00000E-040  2.54260E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.45000E+001  1.23742E-004  3.81024E+015  2.35223E+002  2.54488E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.23810E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.65712E-028  1.00000E-040  1.03139E-040  4.61351E-010  4.15548E-007  4.91757E-005  6.05009E-009  1.22194E-006  2.11701E-001  5.94748E-009  3.63330E-004  3.62171E-019  1.98643E-012  1.00000E-040  4.34291E-031  1.47232E-022  2.16933E-015  2.79586E-008  1.27676E-020  6.37402E-033  2.26843E-039  4.11577E-038  1.00000E-040  3.69192E-020  7.52524E-019  2.05040E-014  7.18744E-013  1.00912E-035  1.00000E-040  1.84298E-026  3.61273E-035  1.81524E-014  1.28014E-012  7.87884E-001  1.43132E-023  1.04220E-029  3.51071E-027  1.00000E-040  1.00000E-040  6.74535E-029  1.10807E-024  1.26942E-008  3.14158E-017  3.43996E-010  1.22541E-020  5.39771E-009  2.67093E-011  8.99901E-007  7.20838E-012  1.09278E-016  2.89960E-015  1.06867E-011  5.47351E-014  3.98468E-011  1.71302E-011  3.72524E-011  4.41390E-022  1.91271E-018  1.00000E-040  3.48827E-010  1.19761E-018  2.79937E-013  2.43817E-022  1.25172E-021  4.15405E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.30245E-014  6.52394E-034  4.32235E-035  2.74746E-024  2.59854E-023  1.80613E-025  4.51273E-033  1.18977E-026  3.79025E-018  2.13822E-017  2.82290E-016  1.78940E-021  7.83429E-031  1.00000E-040  5.37907E-019  8.00852E-038  3.33688E-024  6.03852E-029  7.88575E-022  8.41582E-030  5.31234E-017  2.18044E-022  1.00000E-040  2.68200E-021  1.00000E-040  1.00000E-040  1.20067E-021  8.29965E-037  9.28153E-027  1.00000E-040  2.72969E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.55000E+001  1.07250E-004  3.34142E+015  2.32479E+002  2.64488E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.96763E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.68130E-028  1.00000E-040  1.03307E-040  6.37959E-010  4.59679E-007  4.90760E-005  6.39643E-009  1.46478E-006  2.11680E-001  7.42452E-009  3.63165E-004  3.60815E-019  1.81404E-012  1.00000E-040  5.49848E-031  1.44219E-022  1.81126E-015  2.76711E-008  1.65668E-020  7.16483E-033  1.00000E-040  1.00000E-040  1.00000E-040  3.50795E-020  7.77737E-019  2.48503E-014  7.86451E-013  1.11140E-035  1.00000E-040  2.30929E-026  2.88570E-035  1.89169E-014  1.66986E-012  7.87905E-001  2.16988E-023  8.71645E-030  4.60384E-027  1.00000E-040  1.00000E-040  1.00000E-040  6.94413E-025  1.17449E-008  2.94887E-017  3.51221E-010  1.02412E-020  5.12794E-009  2.57587E-011  8.47531E-007  5.30465E-012  7.45667E-017  2.67275E-015  8.95311E-012  3.36060E-014  3.97018E-011  1.86591E-011  4.46215E-011  3.77935E-022  1.47042E-018  1.00000E-040  3.39690E-010  9.82836E-019  2.35490E-013  1.77601E-022  9.32346E-022  8.79883E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.12335E-014  7.47293E-034  2.78652E-035  1.90126E-024  2.19949E-023  1.47795E-025  1.00000E-040  1.09358E-026  3.98934E-018  1.65125E-017  2.47917E-016  1.59186E-021  7.92494E-031  1.00000E-040  6.06088E-019  1.00000E-040  2.30512E-024  6.15580E-029  7.70443E-022  4.33326E-030  3.37329E-017  2.33842E-022  1.00000E-040  2.68649E-021  1.00000E-040  1.00000E-040  7.61509E-022  9.34041E-037  1.08483E-026  1.00000E-040  2.93034E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.65000E+001  9.28028E-005  2.92583E+015  2.29736E+002  2.74489E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.15870E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.66997E-028  1.00000E-040  1.03494E-040  8.86174E-010  5.08644E-007  4.89659E-005  6.77684E-009  1.75887E-006  2.11656E-001  9.39057E-009  3.62983E-004  3.60785E-019  1.66036E-012  1.00000E-040  7.05517E-031  1.41903E-022  1.51382E-015  2.74120E-008  2.15101E-020  7.98172E-033  1.00000E-040  1.00000E-040  1.00000E-040  3.30160E-020  7.97527E-019  2.99001E-014  8.60634E-013  1.22931E-035  1.00000E-040  2.95614E-026  2.29502E-035  1.97287E-014  2.14315E-012  7.87928E-001  3.27973E-023  7.38652E-030  6.01534E-027  1.00000E-040  1.00000E-040  1.00000E-040  4.42888E-025  1.08590E-008  2.76971E-017  3.59066E-010  8.66803E-021  4.87661E-009  2.48878E-011  7.97732E-007  3.91827E-012  5.09970E-017  2.46263E-015  7.48790E-012  2.06851E-014  3.95421E-011  2.01979E-011  5.32929E-011  3.24171E-022  1.12240E-018  1.00000E-040  3.29219E-010  8.20315E-019  1.98311E-013  1.31401E-022  7.05803E-022  1.81176E-039  1.00000E-040  1.00000E-040  1.00000E-040  1.94636E-014  8.48212E-034  1.83190E-035  1.33738E-024  1.85512E-023  1.21102E-025  1.00000E-040  9.87802E-027  4.17454E-018  1.26575E-017  2.17884E-016  1.39167E-021  7.85460E-031  1.00000E-040  6.66668E-019  1.00000E-040  1.61855E-024  6.27009E-029  7.51726E-022  2.28394E-030  2.13800E-017  2.51165E-022  1.00000E-040  2.69053E-021  1.00000E-040  1.00000E-040  4.81701E-022  1.04604E-036  1.26353E-026  1.00000E-040  3.14583E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.75000E+001  8.01655E-005  2.55795E+015  2.26993E+002  2.84489E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.73790E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.33722E-028  1.00000E-040  1.03700E-040  1.23718E-009  5.63022E-007  4.88443E-005  7.19774E-009  2.11582E-006  2.11630E-001  1.20016E-008  3.62780E-004  3.62021E-019  1.52250E-012  1.00000E-040  9.17607E-031  1.40240E-022  1.26644E-015  2.71745E-008  2.79489E-020  8.82085E-033  1.00000E-040  1.00000E-040  1.00000E-040  3.08200E-020  8.12250E-019  3.57423E-014  9.42128E-013  1.36553E-035  1.00000E-040  3.82455E-026  1.81808E-035  2.05982E-014  2.70871E-012  7.87955E-001  4.91213E-023  6.37720E-030  7.78201E-027  1.00000E-040  1.00000E-040  1.00000E-040  2.87513E-025  1.00409E-008  2.60599E-017  3.67689E-010  7.46249E-021  4.64207E-009  2.41051E-011  7.50318E-007  2.90831E-012  3.49951E-017  2.26886E-015  6.25650E-012  1.27818E-014  3.93658E-011  2.17080E-011  6.34283E-011  2.78738E-022  8.50204E-019  1.00000E-040  3.17290E-010  6.95926E-019  1.67183E-013  9.87215E-023  5.42856E-022  3.62984E-039  1.00000E-040  1.00000E-040  1.00000E-040  1.77196E-014  9.51516E-034  1.22880E-035  9.55900E-025  1.55936E-023  9.93853E-026  1.00000E-040  8.73213E-027  4.34619E-018  9.61725E-018  1.91520E-016  1.19647E-021  7.61268E-031  1.00000E-040  7.18802E-019  1.00000E-040  1.15474E-024  6.38164E-029  7.32349E-022  1.18750E-030  1.35233E-017  2.70346E-022  1.00000E-040  2.69423E-021  1.00000E-040  1.00000E-040  3.03939E-022  1.16622E-036  1.46686E-026  1.00000E-040  3.37736E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.85000E+001  6.91288E-005  2.23275E+015  2.24252E+002  2.94489E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.24574E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.47012E-028  1.00000E-040  1.03930E-040  1.73682E-009  6.23480E-007  4.87096E-005  7.66667E-009  2.54990E-006  2.11601E-001  1.54597E-008  3.62555E-004  3.64459E-019  1.39804E-012  1.00000E-040  1.21248E-030  1.39191E-022  1.06045E-015  2.69530E-008  3.63463E-020  9.68134E-033  1.00000E-040  1.00000E-040  1.00000E-040  2.85762E-020  8.22479E-019  4.24774E-014  1.03189E-012  1.52332E-035  1.00000E-040  4.97522E-026  1.44247E-035  2.15370E-014  3.37339E-012  7.87983E-001  7.25824E-023  5.64090E-030  9.92349E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.89966E-025  9.29318E-009  2.45929E-017  3.77284E-010  6.54637E-021  4.42285E-009  2.34195E-011  7.05039E-007  2.17181E-012  2.41217E-017  2.09086E-015  5.22671E-012  7.94049E-015  3.91707E-011  2.31484E-011  7.51827E-011  2.40335E-022  6.38514E-019  1.00000E-040  3.03786E-010  5.99579E-019  1.41095E-013  7.52803E-023  4.23973E-022  7.08238E-039  1.00000E-040  1.00000E-040  1.00000E-040  1.60047E-014  1.05218E-033  8.41290E-036  6.93861E-025  1.30674E-023  8.17163E-026  1.00000E-040  7.52155E-027  4.50568E-018  7.23253E-018  1.68281E-016  1.01208E-021  7.20202E-031  1.00000E-040  7.62580E-019  1.00000E-040  8.36628E-025  6.49170E-029  7.12228E-022  6.65998E-031  8.53498E-018  2.91760E-022  1.00000E-040  2.69767E-021  1.00000E-040  1.00000E-040  1.91319E-022  1.29532E-036  1.69784E-026  1.00000E-040  3.62579E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.95000E+001  5.95057E-005  1.94571E+015  2.21512E+002  3.04490E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.04359E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.91519E-028  1.00000E-040  1.04186E-040  2.45279E-009  6.90781E-007  4.85602E-005  8.19284E-009  3.07853E-006  2.11569E-001  2.00258E-008  3.62303E-004  3.67980E-019  1.28489E-012  1.00000E-040  1.73785E-030  1.38713E-022  8.88603E-016  2.67423E-008  4.73122E-020  1.05661E-032  1.00000E-040  1.00000E-040  1.00000E-040  2.63584E-020  8.28921E-019  5.02162E-014  1.13101E-012  1.70664E-035  1.00000E-040  6.48710E-026  1.45653E-035  2.25581E-014  4.14162E-012  7.88016E-001  1.05488E-022  5.13626E-030  1.24333E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.27771E-025  8.61710E-009  2.33088E-017  3.88076E-010  5.84855E-021  4.21766E-009  2.28415E-011  6.61648E-007  1.63381E-012  1.67203E-017  1.92801E-015  4.36931E-012  4.96715E-015  3.89539E-011  2.44804E-011  8.86861E-011  2.07715E-022  4.74913E-019  1.00000E-040  2.88616E-010  5.24016E-019  1.19213E-013  5.82281E-023  3.35988E-022  1.34695E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.43232E-014  1.14403E-033  5.88228E-036  5.11118E-025  1.09176E-023  6.73233E-026  1.00000E-040  6.28293E-027  4.65541E-018  5.37684E-018  1.47732E-016  8.42601E-022  6.64157E-031  1.00000E-040  7.98676E-019  1.00000E-040  6.15109E-025  6.60061E-029  6.91271E-022  3.84901E-031  5.37423E-018  3.15892E-022  1.00000E-040  2.70091E-021  1.00000E-040  1.00000E-040  1.20145E-022  1.43405E-036  1.95989E-026  1.00000E-040  3.89164E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.05000E+001  5.11288E-005  1.69274E+015  2.18772E+002  3.14490E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.57970E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.56500E-028  1.00000E-040  1.04473E-040  3.48585E-009  7.65805E-007  4.83942E-005  8.78757E-009  3.72270E-006  2.11533E-001  2.60345E-008  3.62021E-004  3.72414E-019  1.18126E-012  1.00000E-040  5.54736E-030  1.38765E-022  7.44972E-016  2.65381E-008  6.16510E-020  1.14829E-032  2.26132E-038  1.96338E-037  1.00000E-040  2.42296E-020  8.32421E-019  5.90790E-014  1.24075E-012  1.92046E-035  1.00000E-040  8.45806E-026  1.03457E-034  2.36764E-014  5.01455E-012  7.88052E-001  1.50471E-022  4.83033E-030  1.52663E-026  1.00000E-040  1.00000E-040  1.00000E-040  8.75068E-026  8.01252E-009  2.22188E-017  4.00347E-010  5.31210E-021  4.02534E-009  2.23826E-011  6.19866E-007  1.23989E-012  1.16685E-017  1.77972E-015  3.65772E-012  3.13384E-015  3.87119E-011  2.56754E-011  1.04025E-010  1.79736E-022  3.49312E-019  1.00000E-040  2.71718E-010  4.63965E-019  1.00859E-013  4.56524E-023  2.69953E-022  2.49895E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.26802E-014  1.22050E-033  4.20347E-036  3.81789E-025  9.09438E-024  5.55878E-026  1.00000E-040  5.06871E-027  4.79887E-018  3.94814E-018  1.29514E-016  6.90620E-022  5.96755E-031  1.00000E-040  8.28055E-019  1.00000E-040  4.58569E-025  6.70880E-029  6.69373E-022  2.11890E-031  3.37593E-018  3.43345E-022  1.00000E-040  2.70398E-021  3.57574E-040  1.00000E-040  7.53006E-023  1.58342E-036  2.25698E-026  1.00000E-040  4.17465E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.15000E+001  4.38492E-005  1.47014E+015  2.16033E+002  3.24490E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.40761E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.34633E-028  1.00000E-040  1.04795E-040  4.98748E-009  8.49559E-007  4.82092E-005  9.46560E-009  4.50739E-006  2.11492E-001  3.39144E-008  3.61704E-004  3.77568E-019  1.08564E-012  5.35161E-035  6.45996E-029  1.39341E-022  6.24745E-016  2.63362E-008  8.04258E-020  1.24464E-032  7.00874E-039  1.82466E-037  1.00000E-040  2.22561E-020  8.34092E-019  6.91963E-014  1.36259E-012  2.17181E-035  1.00000E-040  1.10049E-025  1.82401E-033  2.49083E-014  5.98831E-012  7.88092E-001  2.10347E-022  4.69847E-030  1.83135E-026  1.00000E-040  1.00000E-040  1.00000E-040  6.11422E-026  7.47827E-009  2.13366E-017  4.14500E-010  4.89636E-021  3.84485E-009  2.20497E-011  5.79326E-007  9.50709E-013  8.20815E-018  1.64567E-015  3.06686E-012  1.99652E-015  3.84391E-011  2.67264E-011  1.21227E-010  1.55388E-022  2.53373E-019  1.00000E-040  2.53071E-010  4.15569E-019  8.54989E-014  3.62599E-023  2.19736E-022  4.52597E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.10813E-014  1.27615E-033  3.07754E-036  2.89011E-025  7.55451E-024  4.61093E-026  1.00000E-040  3.94032E-027  4.94147E-018  2.86300E-018  1.13325E-016  5.57407E-022  5.23177E-031  1.00000E-040  8.51761E-019  1.00000E-040  3.46432E-025  6.81829E-029  6.46418E-022  8.28381E-032  2.11577E-018  3.74879E-022  1.00000E-040  2.70688E-021  6.42379E-040  1.00000E-040  4.73656E-023  1.74536E-036  2.59367E-026  1.00000E-040  4.47313E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.25000E+001  3.75391E-005  1.27240E+015  2.13686E+002  3.34491E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.59887E-014  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.21230E-028  1.00000E-040  1.05157E-040  7.22942E-009  9.43276E-007  4.80024E-005  1.02200E-008  5.46681E-006  2.11447E-001  4.42221E-008  3.61347E-004  3.86039E-019  9.97725E-013  9.20177E-034  7.88985E-028  1.41096E-022  5.27776E-016  2.61323E-008  1.05414E-019  1.36073E-032  1.00000E-040  1.00000E-040  1.00000E-040  2.05887E-020  8.40737E-019  8.11500E-014  1.49789E-012  2.47194E-035  1.00000E-040  1.42627E-025  2.43546E-032  2.62738E-014  7.02533E-012  7.88137E-001  2.86987E-022  4.79747E-030  2.13212E-026  1.00000E-040  1.00000E-040  1.00000E-040  4.41641E-026  7.01202E-009  2.07369E-017  4.31930E-010  4.58359E-021  3.67509E-009  2.18116E-011  5.35999E-007  7.38292E-013  5.80219E-018  1.52614E-015  2.56795E-012  1.28026E-015  3.81256E-011  2.76641E-011  1.40770E-010  1.35043E-022  1.78038E-019  1.00000E-040  2.32165E-010  3.75934E-019  7.27172E-014  2.91773E-023  1.81119E-022  8.01055E-038  1.00000E-040  1.00000E-040  1.00000E-040  9.44979E-015  1.31428E-033  2.34383E-036  2.22685E-025  6.47761E-024  4.02525E-026  1.00000E-040  3.13667E-027  5.10222E-018  2.04266E-018  9.83982E-017  4.45775E-022  4.49679E-031  1.00000E-040  8.70810E-019  1.00000E-040  2.66447E-025  7.08594E-029  6.22253E-022  9.24916E-032  1.32133E-018  4.06053E-022  1.00000E-040  2.70964E-021  2.12557E-039  1.00000E-040  3.16761E-023  1.99283E-036  2.97557E-026  1.00000E-040  4.76332E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
