alt           press         den           temp          eddy          H2Oaer        H2SO4aer      S2            CH3CO         H2S           H2CCO         C2            N2O5          S             C2H           HNO2          C2H5          H2CO          CH2OH         HCS           CH2CN         HC3N          C4H2          OH            CH3S          C4H5          O2            N             S8            H2O2          CH3           CH            CH3CN         NCO           H2O           NS            O_1           NH2           HNCO          C4H3          C             S4            H2SO4         NO            CN            C2H3CN        HCO           SO            HS2           HNO3          CH2           CS2           C2H2          NO2           CH3O          O3            H             C3H3          CH3CHO        CS            C2H4          NO3           He            SO2           O             CO2           CH3OOH        N_2D          C6H5          CH3O2         HCN           NH            HNO           CH4           NH3           H2CN          CH2NH         C3H4          SO3           HSO           C3H2          CH2_1         C6H6          S3            C2H6          S2O           N2O           COS           N2H           H2            C2H3          N2H3          CH3OH         N2H4          CO            N2H2          HO2           N2            CH3SH         HCCO          SH            HSO3          CH2NH2        CH3NH2        H2Oaer_r      H2SO4aer_r    
8.88457E+001  2.55043E-006  9.75509E+013  1.89364E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.01264E-029  9.66836E-025  3.04632E-032  4.57084E-021  4.04289E-035  3.76664E-035  1.34528E-023  1.47507E-029  1.28259E-017  6.39343E-026  5.70163E-012  1.95672E-023  1.37574E-030  1.70970E-024  4.19586E-019  1.00000E-040  3.99515E-010  5.06879E-034  1.10625E-029  1.99698E-001  2.23233E-007  1.71319E-037  2.09075E-015  3.70056E-016  8.59814E-017  3.75890E-013  7.39769E-013  1.44864E-006  2.55154E-033  2.43648E-012  8.25372E-022  5.27809E-017  1.38441E-028  1.48521E-022  1.00000E-040  1.64279E-014  1.41303E-009  1.11229E-017  1.86574E-017  1.91852E-016  1.54907E-017  1.09061E-026  1.02176E-021  9.86846E-017  1.00000E-040  6.77873E-022  7.70253E-016  1.90433E-021  2.07880E-006  2.80896E-006  7.57381E-028  3.51880E-020  1.43507E-038  4.48985E-019  1.29458E-022  1.87692E-040  9.07576E-018  3.89631E-003  2.79729E-004  7.51494E-025  1.00000E-040  1.69769E-022  1.47398E-027  3.10881E-011  6.17828E-018  5.83140E-020  3.37398E-008  4.50722E-022  4.56956E-016  6.49024E-013  6.85873E-020  1.02299E-020  9.82093E-032  5.28233E-029  1.24277E-013  5.22593E-026  1.01562E-036  1.49545E-017  1.00000E-040  8.27650E-011  6.12251E-033  6.08019E-028  8.69846E-007  4.69324E-029  1.00000E-040  4.86621E-015  8.74848E-039  1.40458E-005  7.11784E-034  1.08081E-011  7.96105E-001  1.00000E-040  3.35181E-025  1.33610E-029  1.39057E-029  1.28103E-015  2.00335E-008  1.00000E-005  1.00000E-005  
8.97297E+001  2.18652E-006  8.40583E+013  1.88404E+002  1.12000E+005  1.00000E-040  1.00000E-040  8.78870E-030  8.15660E-025  7.21485E-034  5.04456E-021  8.45600E-035  1.41823E-035  1.49561E-023  1.50911E-029  7.10927E-018  4.41012E-026  4.75965E-012  1.45225E-023  1.23669E-033  8.79117E-025  4.03107E-019  1.00000E-040  3.23309E-010  4.88272E-034  1.05922E-029  1.97321E-001  4.68353E-007  1.18979E-037  6.29958E-016  2.94906E-016  7.22661E-017  3.67300E-013  7.09091E-013  1.18287E-006  2.02338E-033  3.30027E-012  5.36636E-022  4.01282E-017  1.32999E-028  5.38155E-022  1.00000E-040  1.46367E-014  1.28594E-009  8.96729E-018  1.78646E-017  2.33793E-016  1.44385E-017  1.33154E-029  4.75140E-022  9.30553E-017  1.00000E-040  5.14122E-022  5.89083E-016  1.21532E-021  2.40614E-006  3.04088E-006  3.41557E-028  3.14286E-020  1.00000E-040  2.09645E-019  8.48331E-023  2.01100E-040  9.05629E-018  5.87069E-003  2.70188E-004  7.15861E-025  1.00000E-040  1.56350E-022  6.73982E-028  2.40008E-011  8.02736E-018  3.28428E-020  2.77058E-008  2.60981E-022  4.27716E-016  5.93813E-013  6.71356E-020  8.72655E-021  5.39536E-032  3.67749E-029  1.56785E-013  3.67736E-026  1.53936E-030  1.15269E-017  1.00000E-040  7.03335E-011  4.15743E-033  3.03264E-028  8.76866E-007  3.00540E-029  1.00000E-040  3.69929E-015  2.24977E-039  1.57857E-005  4.05819E-034  6.60945E-012  7.96515E-001  1.00000E-040  3.31671E-025  7.60931E-030  1.00472E-029  1.16943E-015  1.99281E-008  1.00000E-005  1.00000E-005  
9.06138E+001  1.87421E-006  7.22989E+013  1.87760E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.65007E-025  2.40871E-034  5.53329E-021  3.14777E-034  5.54937E-036  1.67913E-023  1.52311E-029  3.93082E-018  3.01630E-026  3.87556E-012  1.09449E-023  4.11397E-034  4.67909E-025  3.85526E-019  1.00000E-040  2.57938E-010  4.69002E-034  1.00922E-029  1.94476E-001  9.03313E-007  7.91256E-038  1.95002E-016  2.32706E-016  6.11539E-017  3.57950E-013  6.75855E-013  9.51977E-007  1.60240E-033  4.26594E-012  3.87106E-022  2.95604E-017  1.27194E-028  3.33986E-021  1.00000E-040  1.28712E-014  1.19378E-009  7.07050E-018  1.70220E-017  2.70241E-016  1.35536E-017  5.65482E-032  2.21471E-022  8.49511E-017  1.00000E-040  3.92160E-022  4.61503E-016  7.82474E-022  2.64354E-006  3.24046E-006  1.59386E-028  2.66298E-020  1.00000E-040  1.00908E-019  5.69328E-023  2.16508E-040  8.79236E-018  8.46016E-003  2.59957E-004  6.82523E-025  1.00000E-040  1.42662E-022  3.16071E-028  1.81529E-011  9.84908E-018  1.94390E-020  2.24154E-008  1.55872E-022  4.04835E-016  5.55177E-013  6.55515E-020  7.28809E-021  3.11591E-032  2.74161E-029  1.85217E-013  2.52222E-026  7.38180E-038  8.70695E-018  1.00000E-040  5.93865E-011  3.17784E-033  1.67168E-028  8.82654E-007  1.88440E-029  1.00000E-040  2.77681E-015  7.14730E-040  1.76267E-005  2.52073E-034  4.14211E-012  7.96778E-001  1.00000E-040  3.28739E-025  4.50273E-030  6.90992E-030  1.09684E-015  1.98080E-008  1.00000E-005  1.00000E-005  
9.14978E+001  1.60672E-006  6.20998E+013  1.87399E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.25936E-025  8.77166E-035  6.05658E-021  1.18853E-033  2.25064E-036  1.90439E-023  1.49994E-029  2.16716E-018  2.04881E-026  3.10198E-012  8.36105E-024  3.94155E-034  2.56461E-025  3.66956E-019  1.00000E-040  2.02881E-010  4.48995E-034  9.56627E-030  1.91145E-001  1.62148E-006  5.02259E-038  6.25572E-017  1.82886E-016  5.51372E-017  3.47857E-013  6.46062E-013  7.57090E-007  1.27678E-033  5.28504E-012  3.05890E-022  2.12691E-017  1.21062E-028  1.91096E-020  1.00000E-040  1.11628E-014  1.12842E-009  5.50586E-018  1.61355E-017  2.99513E-016  1.28287E-017  2.78840E-034  1.03248E-022  7.55807E-017  1.00000E-040  2.98479E-022  3.69356E-016  5.09906E-022  2.76745E-006  3.40830E-006  7.60708E-029  2.15233E-020  1.00000E-040  5.29270E-020  3.90659E-023  2.34190E-040  8.30493E-018  1.17124E-002  2.49096E-004  6.50117E-025  1.00000E-040  1.28902E-022  1.52355E-028  1.35204E-011  1.15387E-017  1.20607E-020  1.79179E-008  9.62699E-023  3.82094E-016  5.29370E-013  6.38370E-020  5.94823E-021  1.88872E-032  2.41444E-029  2.06530E-013  1.69200E-026  1.00000E-040  6.46683E-018  1.00000E-040  4.98525E-011  2.56649E-033  1.00626E-028  8.87272E-007  1.23220E-029  1.00000E-040  2.06385E-015  2.84333E-040  1.95495E-005  1.69640E-034  2.65634E-012  7.96864E-001  1.00000E-040  3.20989E-025  2.76713E-030  4.53036E-030  1.05416E-015  1.96723E-008  1.00000E-005  1.00000E-005  
9.23818E+001  1.37792E-006  5.33014E+013  1.87242E+002  1.12000E+005  1.00000E-040  1.00000E-040  5.07608E-040  4.04813E-025  3.45326E-035  6.62666E-021  4.71491E-033  9.40146E-037  2.17820E-023  1.44167E-029  1.19074E-018  1.38573E-026  2.46119E-012  6.44379E-024  3.77652E-034  1.44027E-025  3.47554E-019  1.00000E-040  1.57537E-010  4.28276E-034  9.01920E-030  1.87332E-001  2.73716E-006  3.03428E-038  2.09359E-017  1.43857E-016  6.01955E-017  3.37061E-013  6.23164E-013  5.96695E-007  1.02560E-033  6.31555E-012  2.58877E-022  1.50535E-017  1.14656E-028  9.20375E-020  1.00000E-040  9.54205E-015  1.08141E-009  4.29360E-018  1.52134E-017  3.21463E-016  1.22299E-017  1.62504E-036  4.81005E-023  6.58936E-017  1.00000E-040  2.26902E-022  3.00505E-016  3.37546E-022  2.77622E-006  3.54721E-006  3.70542E-029  1.67219E-020  1.77297E-040  3.43715E-020  2.72796E-023  2.54448E-040  7.64519E-018  1.56511E-002  2.37690E-004  6.17853E-025  1.00000E-040  1.15285E-022  7.56302E-029  9.97441E-012  1.30226E-017  7.80180E-021  1.41962E-008  6.11817E-023  3.55098E-016  5.12886E-013  6.19981E-020  4.74410E-021  1.19390E-032  2.88144E-029  2.19338E-013  1.11371E-026  1.00000E-040  4.74050E-018  1.00000E-040  4.16384E-011  2.13636E-033  6.48983E-029  8.90853E-007  9.44479E-030  1.00000E-040  1.52326E-015  1.36807E-040  2.15292E-005  1.21590E-034  1.74026E-012  7.96748E-001  1.00000E-040  3.10990E-025  1.75961E-030  2.84819E-030  1.03128E-015  1.95204E-008  1.00000E-005  1.00000E-005  
9.32659E+001  1.18239E-006  4.57315E+013  1.87267E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.05606E-025  1.45031E-035  7.24410E-021  2.20684E-032  4.02421E-037  2.50692E-023  1.36002E-029  6.51538E-019  9.38481E-027  1.94619E-012  5.00490E-024  3.61812E-034  8.25512E-026  3.27512E-019  1.36062E-040  1.20898E-010  4.06940E-034  8.45682E-030  1.83056E-001  4.38192E-006  1.74037E-038  7.33416E-018  1.13719E-016  8.85140E-017  3.25623E-013  6.08608E-013  4.67444E-007  8.30114E-034  7.32828E-012  2.30339E-022  1.05460E-017  1.08039E-028  3.77705E-019  1.00000E-040  8.03588E-015  1.04774E-009  3.45712E-018  1.42655E-017  3.37103E-016  1.17190E-017  1.13658E-038  2.23827E-023  5.66151E-017  1.00000E-040  1.73026E-022  2.47792E-016  2.27552E-022  2.68042E-006  3.66123E-006  1.84791E-029  1.26036E-020  4.35835E-040  3.07115E-020  1.93341E-023  2.77617E-040  6.87118E-018  2.02792E-002  2.25848E-004  5.85359E-025  1.00000E-040  1.02029E-022  3.86692E-029  7.33292E-012  1.42496E-017  5.24062E-021  1.11849E-008  3.97104E-023  3.22656E-016  5.02911E-013  6.00443E-020  3.70180E-021  7.82920E-033  4.52965E-029  2.24077E-013  7.21312E-027  1.00000E-040  3.44313E-018  1.00000E-040  3.46326E-011  1.81499E-033  4.44594E-029  8.93561E-007  9.36557E-030  1.00000E-040  1.11971E-015  1.00000E-040  2.35367E-005  9.13219E-035  1.16230E-012  7.96403E-001  1.00000E-040  2.97373E-025  1.15276E-030  1.72368E-030  1.02462E-015  1.93520E-008  1.00000E-005  1.00000E-005  
9.41499E+001  1.01528E-006  3.92702E+013  1.87258E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.24921E-025  6.46660E-036  7.89667E-021  1.09250E-031  1.73730E-037  2.89206E-023  1.27693E-029  3.54703E-019  6.36539E-027  1.55178E-012  3.85741E-024  3.46147E-034  4.80495E-026  3.07050E-019  4.35296E-040  9.20450E-011  3.85128E-034  7.88563E-030  1.78355E-001  6.69881E-006  9.46036E-039  2.70170E-018  9.05604E-017  1.60409E-016  3.13622E-013  6.02410E-013  3.65031E-007  6.73962E-034  8.35125E-012  2.09436E-022  7.35000E-018  1.01283E-028  1.29841E-018  1.00000E-040  6.66581E-015  1.01571E-009  3.07973E-018  1.33026E-017  3.47639E-016  1.12490E-017  1.00000E-040  1.04023E-023  4.81520E-017  1.00000E-040  1.34038E-022  2.04709E-016  1.56715E-022  2.51484E-006  3.75492E-006  9.51634E-030  9.27916E-021  9.39182E-040  3.46753E-020  1.37279E-023  3.04069E-040  6.04990E-018  2.55829E-002  2.13695E-004  5.52540E-025  1.00000E-040  8.93437E-023  2.04261E-029  5.40437E-012  1.52082E-017  3.61376E-021  8.79171E-009  2.62387E-023  2.86337E-016  4.96989E-013  5.79883E-020  2.83072E-021  5.24395E-033  7.88300E-029  2.22118E-013  4.60728E-027  1.00000E-040  2.48733E-018  1.00000E-040  2.87130E-011  1.56708E-033  3.09727E-029  8.95568E-007  1.13836E-029  1.00000E-040  8.22084E-016  1.00000E-040  2.55398E-005  7.02595E-035  7.90604E-013  7.95808E-001  1.00000E-040  2.83413E-025  7.72363E-031  1.01862E-030  1.01403E-015  1.91670E-008  1.00000E-005  1.00000E-005  
9.50339E+001  8.72378E-007  3.37469E+013  1.87235E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.63109E-025  3.02917E-036  8.56106E-021  4.98590E-031  7.53510E-038  3.33851E-023  1.20550E-029  1.91953E-019  4.35316E-027  1.25004E-012  2.95596E-024  3.31477E-034  2.83307E-026  2.86395E-019  1.24478E-039  6.95635E-011  3.63010E-034  7.31231E-030  1.73277E-001  9.83242E-006  4.86630E-039  1.04631E-018  7.28428E-017  3.04406E-016  3.01150E-013  6.03468E-013  2.84929E-007  5.47735E-034  9.43214E-012  1.93361E-022  5.12051E-018  9.44647E-029  3.84604E-018  1.00000E-040  5.44579E-015  9.84226E-010  3.35372E-018  1.23362E-017  3.54814E-016  1.07958E-017  1.00000E-040  4.82647E-024  4.07722E-017  1.00000E-040  1.06250E-022  1.69268E-016  1.10310E-022  2.29872E-006  3.83270E-006  5.09646E-030  6.73657E-021  1.81366E-039  4.20002E-020  9.75834E-024  3.34232E-040  5.22395E-018  3.15380E-002  2.01362E-004  5.19482E-025  1.00000E-040  7.74052E-023  1.11310E-029  4.01514E-012  1.58831E-017  2.55275E-021  6.91603E-009  1.75944E-023  2.49448E-016  4.94331E-013  5.58446E-020  2.12506E-021  3.57658E-033  1.34861E-028  2.15680E-013  2.90747E-027  1.00000E-040  1.79353E-018  1.00000E-040  2.37531E-011  1.36912E-033  2.19613E-029  8.97047E-007  1.48936E-029  1.00000E-040  6.04492E-016  1.00000E-040  2.75056E-005  5.49758E-035  5.46531E-013  7.94939E-001  1.00000E-040  2.70708E-025  5.27229E-031  5.88344E-031  1.00138E-015  1.89655E-008  1.00000E-005  1.00000E-005  
9.59180E+001  7.50106E-007  2.90127E+013  1.87263E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.10658E-040  1.18322E-025  1.47437E-036  9.20744E-021  1.98375E-030  3.28629E-038  3.85208E-023  1.15386E-029  1.03222E-019  3.03068E-027  1.01713E-012  2.26455E-024  3.18669E-034  1.68986E-026  2.65779E-019  3.19022E-039  5.21912E-011  3.40773E-034  6.74352E-030  1.67877E-001  1.39205E-005  2.36641E-039  4.24198E-019  5.93213E-017  5.54478E-016  2.88305E-013  6.09933E-013  2.22858E-007  4.45078E-034  1.06737E-011  1.80674E-022  3.58152E-018  8.76590E-029  1.01519E-017  1.00000E-040  4.38224E-015  9.54349E-010  4.61325E-018  1.13773E-017  3.60377E-016  1.03443E-017  4.65314E-040  2.23525E-024  3.45532E-017  1.00000E-040  8.66313E-023  1.40289E-016  7.93745E-023  2.04931E-006  3.89841E-006  2.85503E-030  4.87736E-021  3.25030E-039  4.99529E-020  6.95880E-024  3.68579E-040  4.42480E-018  3.81117E-002  1.88986E-004  4.86382E-025  1.00000E-040  6.63564E-023  6.24524E-030  3.02175E-012  1.62720E-017  1.84769E-021  5.46072E-009  1.19265E-023  2.14949E-016  4.94899E-013  5.36296E-020  1.56874E-021  2.48341E-033  2.17616E-028  2.06906E-013  1.81549E-027  1.00000E-040  1.29498E-018  1.00000E-040  1.96285E-011  1.20511E-033  1.59961E-029  8.98126E-007  1.93660E-029  1.00000E-040  4.46306E-016  1.00000E-040  2.94014E-005  4.35286E-035  3.83180E-013  7.93772E-001  1.00000E-040  2.63398E-025  3.65691E-031  3.31534E-031  9.92438E-016  1.87478E-008  1.00000E-005  1.00000E-005  
9.68020E+001  6.45458E-007  2.49498E+013  1.87377E+002  1.12000E+005  1.00000E-040  1.00000E-040  5.13067E-035  8.70556E-026  7.39300E-037  9.80468E-021  6.86615E-030  1.44226E-038  4.43760E-023  1.12731E-029  5.51645E-020  2.16915E-027  8.36486E-013  1.74062E-024  3.08329E-034  1.01894E-026  2.45428E-019  7.37008E-039  3.88930E-011  3.18614E-034  6.18568E-030  1.62220E-001  1.90877E-005  1.08756E-039  1.79051E-019  4.90156E-017  9.45235E-016  2.75197E-013  6.19506E-013  1.75064E-007  3.61276E-034  1.22674E-011  1.70186E-022  2.52462E-018  8.09415E-029  2.44895E-017  1.00000E-040  3.47445E-015  9.26376E-010  7.33530E-018  1.04368E-017  3.65906E-016  9.88364E-018  3.43155E-038  1.03350E-024  2.94428E-017  1.00000E-040  7.29428E-023  1.16614E-016  5.84156E-023  1.78474E-006  3.95514E-006  1.68092E-030  3.56282E-021  5.53855E-039  5.68484E-020  4.98345E-024  4.07630E-040  3.67775E-018  4.52605E-002  1.76700E-004  4.53497E-025  1.00000E-040  5.62991E-023  3.60420E-030  2.31304E-012  1.63918E-017  1.36988E-021  4.33956E-009  8.14712E-024  1.84580E-016  4.98725E-013  5.13611E-020  1.14058E-021  1.75367E-033  3.28853E-028  1.97509E-013  1.12321E-027  1.34984E-036  9.38857E-019  1.00000E-040  1.62216E-011  1.06474E-033  1.20236E-029  8.98883E-007  2.44120E-029  1.00000E-040  3.31638E-016  1.00000E-040  3.11958E-005  3.47093E-035  2.72053E-013  7.92285E-001  1.00000E-040  2.61511E-025  2.57100E-031  1.82186E-031  9.90456E-016  1.85143E-008  1.00000E-005  1.00000E-005  
9.76861E+001  5.55872E-007  2.14600E+013  1.87613E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.74040E-029  6.58421E-026  3.79324E-037  1.03247E-020  2.10803E-029  6.37687E-039  5.09911E-023  1.12909E-029  2.93162E-020  1.61200E-027  6.95878E-013  1.34682E-024  3.01008E-034  6.21115E-027  2.25556E-019  1.54585E-038  2.88051E-011  2.96735E-034  5.64474E-030  1.56379E-001  2.54403E-005  4.72602E-040  7.82586E-020  4.11829E-017  1.50682E-015  2.61938E-013  6.29702E-013  1.38414E-007  2.92838E-034  1.45238E-011  1.61177E-022  1.79934E-018  7.43827E-029  5.51916E-017  1.00000E-040  2.71547E-015  9.00775E-010  1.21058E-017  9.52479E-018  3.72905E-016  9.40747E-018  2.01119E-036  4.77397E-025  2.53312E-017  1.00000E-040  6.35324E-023  9.73032E-017  4.40004E-023  1.52065E-006  4.00523E-006  1.04346E-030  2.65599E-021  9.16790E-039  6.18492E-020  3.58840E-024  4.51955E-040  3.00075E-018  5.29303E-002  1.64635E-004  4.21114E-025  1.00000E-040  4.72918E-023  2.13897E-030  1.80669E-012  1.62719E-017  1.04027E-021  3.48016E-009  5.59759E-024  1.58953E-016  5.05704E-013  4.90581E-020  8.18112E-022  1.25854E-033  4.67224E-028  1.88780E-013  6.89377E-028  3.04554E-030  6.85124E-019  1.00000E-040  1.34243E-011  9.41311E-034  9.36710E-030  8.99365E-007  2.98376E-029  1.00000E-040  2.48571E-016  1.00000E-040  3.28593E-005  2.77871E-035  1.95364E-013  7.90461E-001  1.00000E-040  2.66792E-025  1.82864E-031  9.76090E-032  9.98435E-016  1.82659E-008  1.00000E-005  1.00000E-005  
9.85701E+001  4.79165E-007  1.84615E+013  1.87990E+002  1.12000E+005  1.00000E-040  1.00000E-040  4.51894E-035  5.17807E-026  1.98135E-037  1.07454E-020  5.86964E-029  2.84370E-039  5.83919E-023  1.16259E-029  1.55084E-020  1.25438E-027  5.86560E-013  1.05133E-024  2.97260E-034  3.83036E-027  2.06358E-019  2.96682E-038  2.12199E-011  2.75330E-034  5.12592E-030  1.50432E-001  3.30647E-005  1.94439E-040  3.52622E-020  3.52702E-017  2.26122E-015  2.48644E-013  6.38135E-013  1.10394E-007  2.36995E-034  1.79244E-011  1.53207E-022  1.30044E-018  6.80465E-029  1.18197E-016  1.00000E-040  2.09352E-015  8.77846E-010  1.95642E-017  8.64997E-018  3.82897E-016  8.91346E-018  4.97617E-038  2.20561E-025  2.20913E-017  1.00000E-040  5.72552E-023  8.15527E-017  3.39507E-023  1.26972E-006  4.05043E-006  6.84378E-031  2.04157E-021  1.49690E-038  6.48025E-020  2.60041E-024  5.02175E-040  2.40479E-018  6.10559E-002  1.52910E-004  3.89516E-025  1.00000E-040  3.93510E-023  1.30634E-030  1.44362E-012  1.59504E-017  8.08898E-022  2.82419E-009  3.86701E-024  1.37972E-016  5.15525E-013  4.67398E-020  5.79946E-022  9.17097E-034  6.28433E-028  1.81660E-013  4.20230E-028  1.16160E-036  5.04323E-019  1.00000E-040  1.11397E-011  8.30689E-034  7.57940E-030  8.99594E-007  3.56474E-029  1.00000E-040  1.88339E-016  1.00000E-040  3.43653E-005  2.22971E-035  1.41776E-013  7.88286E-001  1.00000E-040  2.81694E-025  1.31353E-031  5.10135E-032  1.01838E-015  1.80035E-008  1.00000E-005  1.00000E-005  
9.94541E+001  4.13464E-007  1.58867E+013  1.88504E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.27199E-026  1.05043E-037  1.10514E-020  1.50853E-028  1.27990E-039  6.65858E-023  1.23396E-029  8.17819E-021  1.02771E-027  5.02477E-013  8.28374E-025  2.97767E-034  2.39283E-027  1.87997E-019  5.25156E-038  1.55663E-011  2.54577E-034  4.63351E-030  1.44461E-001  4.20255E-005  1.00000E-040  1.63272E-020  3.08752E-017  3.22140E-015  2.35426E-013  6.42775E-013  8.90414E-008  1.91527E-034  2.32071E-011  1.45999E-022  9.55985E-019  6.19872E-029  2.43052E-016  1.00000E-040  1.59353E-015  8.57401E-010  3.03542E-017  7.81964E-018  3.97587E-016  8.40307E-018  1.00000E-040  1.02081E-025  1.96038E-017  1.00000E-040  5.33941E-023  6.86547E-017  2.68670E-023  1.04129E-006  4.09193E-006  4.75152E-031  1.63278E-021  2.42623E-038  6.60559E-020  1.89651E-024  5.58966E-040  1.89417E-018  6.95623E-002  1.41630E-004  3.58965E-025  1.00000E-040  3.24549E-023  8.22680E-031  1.18241E-012  1.54697E-017  6.43498E-022  2.32607E-009  2.68946E-024  1.21212E-016  5.27699E-013  4.44252E-020  4.07154E-022  6.77425E-034  8.06001E-028  1.76886E-013  2.54709E-028  1.00000E-040  3.75251E-019  1.00000E-040  9.28309E-012  7.30342E-034  6.35658E-030  8.99584E-007  4.20364E-029  1.00000E-040  1.44590E-016  1.00000E-040  3.56913E-005  1.79252E-035  1.03920E-013  7.85752E-001  1.00000E-040  3.06999E-025  9.51580E-032  2.60521E-032  1.05084E-015  1.77284E-008  1.00000E-005  1.00000E-005  
1.00338E+002  3.57170E-007  1.36731E+013  1.89202E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.36464E-030  3.74875E-026  5.62564E-038  1.12337E-020  3.67806E-028  5.84490E-040  7.55894E-023  1.35205E-029  4.30794E-021  8.91755E-028  4.38263E-013  6.62577E-025  3.03762E-034  1.51886E-027  1.70605E-019  8.64012E-038  1.13758E-011  2.34629E-034  4.17083E-030  1.38549E-001  5.23610E-005  1.00000E-040  7.73770E-021  2.77296E-017  4.39643E-015  2.22387E-013  6.42130E-013  7.28596E-008  1.54693E-034  3.15167E-011  1.39789E-022  7.17713E-019  5.62482E-029  4.89260E-016  1.00000E-040  1.19877E-015  8.41425E-010  4.51093E-017  7.03936E-018  4.19299E-016  7.88224E-018  1.00000E-040  4.74274E-026  1.77806E-017  1.00000E-040  5.14534E-023  5.82143E-017  2.18427E-023  8.39227E-007  4.13050E-006  3.49799E-031  1.37277E-021  3.99153E-038  6.61969E-020  1.39646E-024  6.23061E-040  1.46595E-018  7.83657E-002  1.30883E-004  3.29688E-025  1.00000E-040  2.65505E-023  5.35403E-031  9.94368E-013  1.48648E-017  5.24521E-022  1.95109E-009  1.88363E-024  1.08193E-016  5.41649E-013  4.21324E-020  2.83837E-022  5.07873E-034  9.92278E-028  1.75222E-013  1.53683E-028  1.00000E-040  2.82886E-019  1.00000E-040  7.78139E-012  6.38185E-034  5.56746E-030  8.99352E-007  4.93855E-029  1.00000E-040  1.12772E-016  1.00000E-040  3.68209E-005  1.44614E-035  7.68938E-014  7.82859E-001  1.00000E-040  3.42745E-025  6.94953E-032  1.29782E-032  1.10329E-015  1.74420E-008  1.00000E-005  1.00000E-005  
1.01222E+002  3.08961E-007  1.17484E+013  1.90477E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.62968E-026  2.99243E-038  1.12894E-020  9.35058E-028  2.77804E-040  8.55256E-023  1.51717E-029  2.27911E-021  8.35067E-028  3.85604E-013  5.52756E-025  3.18050E-034  9.91272E-028  1.54290E-019  1.33099E-037  8.25363E-012  2.15624E-034  3.74037E-030  1.32783E-001  6.40646E-005  1.00000E-040  3.72154E-021  2.57156E-017  5.80962E-015  2.09631E-013  6.35359E-013  6.07311E-008  1.25377E-034  4.47745E-011  1.36544E-022  5.53486E-019  5.08648E-029  1.04820E-015  1.00000E-040  8.92406E-016  8.44907E-010  6.44688E-017  6.31338E-018  4.52264E-016  7.36077E-018  9.51048E-038  2.21958E-026  1.65943E-017  1.00000E-040  5.05955E-023  5.07297E-017  1.82951E-023  6.59115E-007  4.16625E-006  2.72144E-031  1.23163E-021  7.57058E-038  6.56234E-020  1.06258E-024  6.95186E-040  1.11162E-018  8.73701E-002  1.20741E-004  3.01886E-025  1.00000E-040  2.15639E-023  3.59413E-031  8.59792E-013  1.41395E-017  4.44958E-022  1.67342E-009  1.32384E-024  9.85084E-017  5.56664E-013  3.98797E-020  1.97259E-022  3.93264E-034  1.17936E-027  1.77878E-013  9.24389E-029  1.28336E-031  2.16714E-019  1.00000E-040  6.57315E-012  5.51870E-034  5.45683E-030  8.98865E-007  5.81762E-029  1.00000E-040  8.96520E-017  1.00000E-040  3.77434E-005  1.17882E-035  5.73251E-014  7.79618E-001  1.00000E-040  4.05884E-025  5.13263E-032  6.18875E-033  1.21584E-015  1.71461E-008  1.00000E-005  1.00000E-005  
