alt           press         den           temp          eddy          H2Oaer        H2SO4aer      NO2           CH3CHO        HO2           N2H3          SO            S3            N2O           NCO           CS2           N2H2          NS            CH2           CH2_1         C             CH3CN         CH            N2H4          S8            C2H2          H2CN          CH2NH         SO2           H2SO4         O2            HC3N          C3H3          H             H2CO          O_1           CS            C6H6          CH3O          N2H           O             HNO3          CH3O2         HS2           COS           HSO3          CH3CO         H2CCO         O3            C4H3          NH            C2            HNO2          CH2CN         NH2           CH2NH2        S2O           HNCO          S4            C4H5          NH3           N2O5          HCN           C2H4          C2H5          H2O           He            C2H3CN        SH            C2H3          CH3OOH        N_2D          HCS           CH3NH2        HCO           C2H6          CN            C4H2          CO2           N             H2S           HSO           H2            CH3           NO            C2H           CH4           NO3           C3H2          HNO           SO3           H2O2          C6H5          CH2OH         OH            CH3SH         N2            C3H4          CO            S             CH3S          S2            HCCO          CH3OH         H2Oaer_r      H2SO4aer_r    
8.60685E+001  3.38311E-006  1.32030E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.80721E-013  3.70253E-010  2.37546E-008  5.77754E-008  4.54508E-022  7.08686E-015  5.64730E-027  3.53944E-007  2.35115E-012  1.20442E-035  1.42254E-021  4.96739E-026  1.10735E-012  5.18543E-013  3.67267E-020  1.24425E-011  9.14274E-014  1.34957E-019  3.51277E-035  5.14215E-006  4.55040E-014  1.51278E-014  1.82842E-010  8.43159E-013  1.87632E-001  1.17318E-003  4.64448E-011  8.59302E-007  4.91243E-007  5.00129E-015  2.42365E-029  1.11334E-006  1.07982E-009  1.98550E-020  3.37499E-008  3.15115E-011  1.31387E-011  1.19608E-031  4.91094E-017  1.47735E-019  4.31128E-011  6.51357E-012  2.03030E-010  5.97908E-008  2.79434E-015  4.59812E-021  8.34003E-012  2.04825E-015  2.86218E-017  1.66315E-017  1.40647E-031  2.21552E-010  6.12238E-027  1.55443E-013  4.34393E-011  8.31212E-012  2.12856E-009  9.12442E-006  4.78884E-011  2.41221E-003  1.54624E-040  2.34451E-007  5.36949E-022  3.42952E-016  1.23258E-010  9.57381E-037  3.03516E-026  5.63083E-010  7.52720E-013  4.13048E-007  2.51757E-017  6.76644E-012  5.23199E-003  6.52386E-013  1.98758E-021  2.83274E-024  2.73977E-003  3.92675E-008  5.27950E-008  1.96806E-015  2.81361E-003  1.85676E-014  1.00098E-009  1.60506E-011  2.31724E-015  1.59199E-007  5.51736E-007  2.27095E-013  1.32103E-007  1.46201E-021  7.54456E-001  4.34776E-002  4.10129E-005  2.52702E-020  1.97567E-014  2.02044E-025  5.62377E-014  3.63497E-006  1.00000E-005  1.00000E-005  
8.69249E+001  2.98075E-006  1.16328E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.75993E-013  6.34310E-011  2.10217E-008  5.50405E-008  2.23084E-022  5.47698E-015  1.00000E-040  3.06788E-007  1.11074E-011  1.22295E-035  6.58644E-022  1.12163E-025  5.12038E-012  2.32973E-012  2.49161E-019  1.00571E-011  5.46487E-013  6.55106E-020  2.74907E-035  5.81015E-006  8.60382E-015  1.05662E-014  1.70050E-010  1.00007E-012  1.86262E-001  1.14275E-003  4.91337E-011  5.37992E-006  4.50117E-007  3.00372E-014  4.25414E-028  1.10471E-006  1.90137E-009  9.02580E-021  7.79041E-008  8.92709E-012  2.33311E-012  1.24575E-031  3.77987E-017  6.42948E-019  3.82034E-011  6.46461E-012  6.40335E-011  6.58934E-008  1.46303E-014  3.49229E-020  8.61840E-012  3.79010E-015  3.14781E-017  1.73529E-017  2.33843E-031  2.40264E-010  1.00000E-040  1.71058E-013  4.36712E-011  6.31918E-012  2.33318E-009  1.10755E-005  4.37074E-011  2.69375E-003  1.62815E-040  2.27842E-007  4.91894E-022  1.98663E-015  6.07575E-012  2.62109E-035  9.90258E-026  5.55050E-010  3.51953E-012  2.87225E-007  1.46500E-016  7.68535E-012  5.74435E-003  7.45146E-013  7.01500E-022  3.49847E-024  3.10220E-003  4.07422E-008  5.91670E-008  1.29416E-014  2.29519E-003  5.00973E-015  1.22296E-009  7.87652E-012  8.75060E-015  3.88497E-008  4.67370E-007  1.30553E-012  6.96474E-007  2.04950E-023  7.55790E-001  4.28977E-002  4.21435E-005  1.11520E-019  1.92329E-014  3.74150E-025  2.34205E-014  3.93632E-006  1.00000E-005  1.00000E-005  
8.77813E+001  2.62646E-006  1.02501E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.63257E-013  1.26217E-011  1.60491E-008  4.73769E-008  6.54791E-023  4.77390E-015  6.44964E-029  2.56830E-007  4.27477E-011  1.69296E-035  2.29458E-022  6.15268E-025  1.34414E-011  7.36130E-012  1.48747E-018  7.60151E-012  2.87469E-012  1.90102E-020  2.09911E-035  6.56616E-006  1.35285E-015  8.65236E-015  1.56794E-010  1.24688E-012  1.84813E-001  1.11034E-003  5.55900E-011  2.59492E-005  3.55753E-007  1.36862E-013  5.23278E-027  1.09954E-006  1.77320E-009  4.57337E-021  1.05503E-007  1.09697E-012  1.50622E-013  1.31746E-032  2.64347E-017  2.33447E-018  3.52268E-011  6.54678E-012  1.56902E-011  7.23226E-008  4.38307E-014  1.97568E-019  8.50673E-012  9.12299E-015  5.29788E-017  1.75202E-017  5.00188E-031  2.42127E-010  3.33649E-029  1.87209E-013  4.36910E-011  4.43143E-012  2.53909E-009  1.34779E-005  4.03836E-011  2.95837E-003  1.72026E-040  2.20820E-007  3.73518E-022  1.01452E-014  8.40871E-014  3.45778E-034  2.13387E-025  5.46314E-010  1.20499E-011  1.53502E-007  6.44611E-016  9.11736E-012  6.27531E-003  6.83790E-013  1.18034E-022  8.99422E-024  3.50277E-003  3.35904E-008  6.58244E-008  6.55085E-014  1.74347E-003  5.91534E-016  1.68095E-009  2.31706E-012  2.78135E-014  5.06339E-009  3.76571E-007  5.02370E-012  3.08835E-006  6.85636E-025  7.57231E-001  4.22724E-002  3.82176E-005  4.41341E-019  1.87003E-014  3.49253E-026  7.43108E-015  3.39598E-006  1.00000E-005  1.00000E-005  
8.86377E+001  2.31451E-006  9.03266E+013  1.85592E+002  1.00000E+005  1.00000E-040  2.34353E-013  3.22578E-012  1.00057E-008  3.92626E-008  9.53996E-024  4.53473E-015  5.22118E-031  2.05454E-007  1.30283E-010  2.34810E-035  8.03011E-023  2.08228E-024  1.79643E-011  1.66245E-011  6.56363E-018  5.28604E-012  1.11783E-011  2.75195E-021  1.56138E-035  7.26918E-006  2.87882E-016  8.40554E-015  1.43487E-010  1.62406E-012  1.83368E-001  1.07604E-003  6.49783E-011  9.38214E-005  2.64493E-007  4.82186E-013  2.89856E-026  1.09268E-006  1.26304E-009  3.82481E-021  1.31252E-007  6.97593E-014  6.38669E-015  1.44456E-032  1.61091E-017  6.27954E-018  3.14105E-011  6.92757E-012  4.71501E-012  7.88122E-008  7.31545E-014  6.62607E-019  8.33334E-012  1.64860E-014  1.27780E-016  1.76569E-017  1.20823E-030  2.05069E-010  4.26196E-031  2.02559E-013  4.27089E-011  2.76988E-012  2.73368E-009  1.49322E-005  3.57263E-011  3.12031E-003  1.82375E-040  2.13392E-007  2.40556E-022  3.94587E-014  4.83984E-016  1.90643E-033  2.51009E-025  5.36888E-010  2.93410E-011  5.84759E-008  2.22417E-015  1.09076E-011  6.77913E-003  6.98403E-013  1.71447E-023  2.17214E-023  3.92711E-003  2.49232E-008  7.31081E-008  2.54591E-013  1.19811E-003  4.22761E-017  2.26167E-009  7.66355E-013  6.83635E-014  7.96117E-010  2.85263E-007  1.24370E-011  1.02207E-005  8.10079E-026  7.58770E-001  4.16006E-002  2.98060E-005  1.40353E-018  1.81562E-014  4.24956E-026  2.83057E-015  2.53695E-006  1.00000E-005  1.00000E-005  
8.94941E+001  2.03987E-006  7.96085E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.86539E-013  1.12529E-012  4.99298E-009  3.32189E-008  1.17507E-024  5.16839E-015  1.10414E-028  1.55454E-007  3.03666E-010  2.38410E-035  6.90178E-023  3.81737E-024  1.46473E-011  2.76647E-011  1.83546E-017  3.42359E-012  2.75499E-011  2.04323E-022  1.12962E-035  7.37186E-006  1.00236E-016  8.66397E-015  1.30861E-010  2.02562E-012  1.82055E-001  1.03992E-003  6.97765E-011  2.55697E-004  2.03461E-007  1.32331E-012  8.90366E-026  1.07544E-006  8.01531E-010  4.70895E-021  1.84910E-007  7.38965E-015  1.20890E-015  2.51705E-031  8.25686E-018  1.12693E-017  2.27919E-011  7.51140E-012  2.13214E-012  8.45116E-008  8.37391E-014  1.20506E-018  8.19730E-012  1.68022E-014  3.18165E-016  1.82668E-017  3.01291E-030  1.37296E-010  5.52019E-029  2.13756E-013  3.91789E-011  1.49103E-012  2.81119E-009  1.30749E-005  2.67065E-011  3.05585E-003  1.93992E-040  2.05556E-007  1.39953E-022  9.46856E-014  9.61518E-018  4.88092E-033  1.91633E-025  5.26870E-010  4.92231E-011  1.71569E-008  6.05754E-015  1.16173E-011  7.17859E-003  8.35186E-013  3.27178E-024  4.21611E-023  4.34266E-003  1.90001E-008  8.15967E-008  7.22905E-013  7.26070E-004  7.50018E-018  2.35563E-009  3.89687E-013  1.23067E-013  2.55606E-010  2.03023E-007  2.07695E-011  2.26561E-005  1.41350E-026  7.60394E-001  4.08820E-002  2.28310E-005  3.57456E-018  1.75985E-014  7.93098E-025  1.48385E-015  1.92709E-006  1.00000E-005  1.00000E-005  
9.03505E+001  1.79807E-006  7.01721E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.27809E-013  5.18646E-013  2.02299E-009  2.84722E-008  3.22211E-026  6.62666E-015  1.57150E-025  1.10668E-007  5.40712E-010  1.66014E-035  8.08281E-023  5.15454E-024  9.13416E-012  3.51055E-011  3.52293E-017  2.17241E-012  4.66105E-011  9.07840E-024  7.93764E-036  6.23416E-006  4.95961E-017  9.00510E-015  1.19602E-010  2.28069E-012  1.80972E-001  1.00215E-003  6.05040E-011  5.42245E-004  1.51646E-007  2.85385E-012  1.85113E-025  1.04031E-006  4.62165E-010  6.75326E-021  2.64739E-007  2.41851E-015  5.36893E-016  7.72513E-030  3.53293E-018  1.46830E-017  1.28634E-011  7.26826E-012  1.26126E-012  8.77570E-008  8.06864E-014  1.27187E-018  8.17319E-012  1.20409E-014  6.77434E-016  1.89924E-017  7.99186E-030  7.43293E-011  1.57210E-025  2.16695E-013  3.23249E-011  6.78507E-013  2.65058E-009  8.53696E-006  1.53769E-011  2.69508E-003  2.07022E-040  1.97311E-007  8.42684E-023  1.33507E-013  2.02734E-018  7.73810E-033  1.17503E-025  5.16489E-010  5.70991E-011  4.74684E-009  1.27840E-014  8.98394E-012  7.41044E-003  1.09770E-012  8.79008E-025  7.05642E-023  4.70555E-003  1.41409E-008  9.23360E-008  1.38803E-012  3.84414E-004  2.93651E-018  1.80482E-009  2.56311E-013  1.80300E-013  1.35901E-010  1.38331E-007  2.42662E-011  3.64225E-005  3.41732E-027  7.62099E-001  4.01170E-002  1.77165E-005  7.41293E-018  1.70264E-014  2.21453E-023  8.47187E-016  1.43021E-006  1.00000E-005  1.00000E-005  
9.12069E+001  1.58515E-006  6.18626E+013  1.85592E+002  1.00000E+005  1.00000E-040  7.00078E-014  2.98730E-013  7.01374E-010  2.46635E-008  3.19582E-027  8.89218E-015  1.00000E-040  7.43955E-008  7.58769E-010  7.98630E-036  9.62422E-023  6.05914E-024  4.80920E-012  3.54030E-011  5.15544E-017  1.46624E-012  6.01325E-011  2.84820E-025  5.41038E-036  4.15227E-006  3.03538E-017  9.28921E-015  1.09986E-010  2.34468E-012  1.80102E-001  9.62934E-004  3.97872E-011  9.44828E-004  1.03437E-007  4.95704E-012  2.66551E-025  9.86040E-007  2.39666E-010  1.01555E-020  3.62899E-007  1.19765E-015  2.41169E-016  1.37384E-028  1.29531E-018  1.53630E-017  5.56421E-012  5.82510E-012  8.70544E-013  8.74489E-008  7.17076E-014  7.80988E-019  8.29202E-012  7.62246E-015  1.21210E-015  1.95878E-017  2.30331E-029  3.48117E-011  1.00000E-040  2.11672E-013  2.35620E-011  2.63433E-013  2.29951E-009  4.25329E-006  6.80540E-012  2.09382E-003  2.21630E-040  1.88701E-007  6.33053E-023  1.14786E-013  6.12583E-019  9.15287E-033  6.22063E-026  5.06082E-010  4.77351E-011  1.44737E-009  2.11730E-014  4.35806E-012  7.46177E-003  1.53739E-012  3.63471E-025  1.06105E-022  4.98047E-003  9.74665E-009  1.06348E-007  1.74145E-012  1.80186E-004  1.18965E-018  1.01056E-009  1.90274E-013  2.35330E-013  9.56253E-011  9.35171E-008  2.07644E-011  4.67818E-005  1.18394E-027  7.63892E-001  3.93079E-002  1.61093E-005  1.28383E-017  1.64405E-014  1.00000E-040  4.43912E-016  9.83868E-007  1.00000E-005  1.00000E-005  
9.20633E+001  1.39766E-006  5.45456E+013  1.85592E+002  1.00000E+005  1.00000E-040  2.37660E-014  2.01332E-013  2.59563E-010  2.21010E-008  1.00000E-040  1.38917E-014  1.00000E-040  4.78050E-008  9.07851E-010  2.34651E-036  1.11795E-022  5.63896E-024  2.21321E-012  3.00458E-011  6.57296E-017  1.16684E-012  6.75984E-011  7.52168E-027  3.57306E-036  2.03966E-006  4.04909E-017  9.64204E-015  1.01876E-010  2.27215E-012  1.79370E-001  9.22484E-004  2.24479E-011  1.46060E-003  7.48699E-008  7.18224E-012  1.43530E-025  9.16878E-007  1.09368E-010  1.48046E-020  5.57626E-007  6.99187E-016  1.00080E-016  1.00000E-040  4.32600E-019  1.21434E-017  1.50425E-012  6.10616E-012  7.64016E-013  8.45689E-008  6.30812E-014  2.36646E-019  8.48057E-012  3.82534E-015  1.67739E-015  2.03252E-017  7.12671E-029  1.50018E-011  1.00000E-040  2.02780E-013  1.50828E-011  9.02647E-014  1.94067E-009  1.60873E-006  2.29351E-012  1.35533E-003  2.37993E-040  1.79823E-007  7.04668E-023  6.36591E-014  2.36099E-019  8.10935E-033  3.45189E-026  4.95995E-010  3.13556E-011  5.07522E-010  2.99664E-014  1.11048E-012  7.33579E-003  4.66884E-012  3.05469E-025  1.47036E-022  5.15595E-003  6.98472E-009  1.23820E-007  1.37750E-012  7.72289E-005  4.26160E-019  4.09749E-010  1.52428E-013  2.46220E-013  8.19634E-011  6.53655E-008  1.36422E-011  4.50927E-005  8.21282E-028  7.65761E-001  3.84562E-002  5.39263E-005  1.91419E-017  1.58413E-014  1.00000E-040  2.16752E-016  6.99023E-007  1.00000E-005  1.00000E-005  
9.29197E+001  1.23285E-006  4.81136E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  1.14897E-013  2.93273E-010  1.68436E-008  1.00000E-040  3.00189E-012  1.00000E-040  2.98308E-008  1.04016E-009  8.75948E-039  6.06793E-024  2.58596E-024  9.14362E-013  1.25082E-011  7.18166E-017  1.13563E-012  6.51491E-011  1.00000E-040  2.28361E-036  2.67817E-007  4.42936E-015  1.04590E-014  9.17750E-011  2.10924E-012  1.78726E-001  8.80849E-004  1.40092E-010  2.06376E-003  2.48197E-006  9.05978E-012  1.25114E-028  8.38215E-007  1.46995E-012  1.83555E-021  1.71723E-004  2.66734E-016  3.55693E-020  1.00000E-040  1.63189E-019  6.40011E-020  7.24142E-015  1.97290E-011  1.45598E-010  8.07722E-008  3.15502E-014  5.01746E-021  4.42508E-012  4.70018E-019  1.00881E-016  2.20713E-017  2.35179E-028  5.54389E-012  1.00000E-040  1.92837E-013  7.95194E-012  2.85220E-014  1.66856E-009  3.18723E-008  3.47368E-014  6.07648E-004  2.56247E-040  1.70747E-007  7.70547E-021  2.55754E-015  6.74415E-020  1.56145E-034  1.18405E-026  4.86444E-010  1.46713E-011  1.79975E-010  4.37266E-014  2.06983E-014  6.69695E-003  8.14999E-009  1.95899E-023  1.28601E-022  5.23709E-003  7.34663E-010  1.34868E-007  2.56671E-013  3.15209E-005  1.03252E-019  4.23318E-011  3.32776E-014  8.73580E-014  4.14248E-010  4.92877E-008  3.24485E-014  2.97223E-007  2.33435E-026  7.67518E-001  3.75560E-002  5.05075E-004  2.89324E-017  1.52270E-014  1.00000E-040  6.20188E-015  2.62287E-007  1.00000E-005  1.00000E-005  
9.37761E+001  1.08868E-006  4.24872E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  5.38935E-015  5.49247E-011  4.04763E-009  1.00000E-040  3.49286E-011  3.76134E-028  1.82996E-008  1.28967E-009  1.00000E-040  5.45644E-027  4.21827E-024  3.07434E-013  7.43083E-012  1.01986E-017  1.10380E-012  8.16978E-012  1.00000E-040  1.41059E-036  4.19593E-009  3.51010E-015  1.02767E-014  5.25409E-011  1.84261E-012  1.76346E-001  8.37791E-004  7.79717E-012  2.40677E-003  4.21441E-007  1.10651E-011  1.98459E-030  7.54328E-007  3.77445E-013  8.53069E-024  2.68823E-003  9.48522E-017  5.29739E-023  3.50704E-033  8.71697E-020  1.51895E-021  1.20246E-015  6.01561E-012  1.70245E-009  7.68203E-008  3.43124E-015  9.35943E-024  1.37946E-012  3.02533E-021  4.77071E-018  2.16710E-017  1.00000E-040  2.13849E-012  3.76147E-028  1.82610E-013  4.00098E-012  8.60226E-015  7.80688E-010  6.42171E-011  2.25964E-017  2.61442E-004  2.76407E-040  1.61479E-007  1.37941E-020  2.44776E-017  5.64894E-020  3.21417E-029  1.03784E-026  4.77391E-010  7.66020E-012  6.00056E-011  2.16634E-014  3.07987E-017  6.03237E-003  2.46591E-007  9.60466E-024  9.84311E-023  5.22800E-003  2.24053E-011  3.01391E-008  5.01404E-015  1.25692E-005  2.93762E-020  1.98457E-013  6.55807E-016  4.51210E-014  8.72834E-011  4.14817E-008  7.36099E-016  1.37943E-008  2.06850E-028  7.68648E-001  3.65874E-002  9.49277E-004  8.70534E-017  1.45907E-014  2.23925E-027  1.30444E-015  1.08798E-007  1.00000E-005  1.00000E-005  
9.46325E+001  9.62395E-007  3.75587E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  9.89868E-016  1.03480E-011  1.64140E-009  1.00000E-040  5.12257E-011  2.25849E-029  1.11206E-008  1.26978E-009  1.00000E-040  1.00000E-040  4.05357E-024  1.08638E-013  3.86584E-012  2.06706E-018  1.07027E-012  1.46352E-012  1.00000E-040  8.41907E-037  3.09793E-011  2.65598E-015  1.00942E-014  3.02542E-011  1.57714E-012  1.72646E-001  7.93802E-004  3.93056E-012  2.60874E-003  7.66343E-008  1.33374E-011  1.33285E-031  6.70041E-007  1.13261E-013  5.09798E-025  7.12111E-003  3.31237E-017  3.15182E-024  2.43199E-034  6.57301E-020  2.64388E-022  2.26463E-016  4.78610E-012  3.60075E-009  7.27833E-008  5.72424E-015  1.70512E-026  4.22701E-013  2.59092E-021  1.37547E-018  2.12860E-017  8.90319E-028  9.74534E-013  2.25844E-029  1.72218E-013  1.99754E-012  2.52576E-015  4.10969E-010  7.04783E-013  2.71893E-019  1.11191E-004  2.98670E-040  1.52122E-007  7.81493E-021  1.33891E-017  5.13851E-020  6.80065E-035  5.53434E-027  4.68903E-010  3.37060E-012  1.96669E-011  8.99828E-015  4.34073E-020  5.37117E-003  1.10817E-006  2.92065E-024  5.22162E-023  5.19204E-003  4.08740E-012  1.13207E-008  4.29591E-017  4.95734E-006  8.02698E-021  8.15242E-016  9.03003E-017  2.73891E-014  1.75912E-011  3.82384E-008  1.40629E-016  4.62062E-009  7.56685E-030  7.69209E-001  3.55604E-002  1.37990E-003  1.42389E-016  1.39383E-014  1.83274E-028  2.35390E-017  4.47542E-008  1.00000E-005  1.00000E-005  
9.54889E+001  8.51565E-007  3.32335E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  5.25569E-016  2.06190E-012  8.54568E-010  7.08253E-028  5.49565E-011  1.00000E-040  6.72677E-009  1.16986E-009  1.00000E-040  8.64584E-027  3.34867E-024  4.52234E-014  1.88394E-012  6.06116E-019  1.03540E-012  3.77866E-013  1.09652E-024  4.85535E-037  1.76955E-013  1.76463E-015  9.92345E-015  2.13776E-011  1.33311E-012  1.68048E-001  7.49402E-004  2.32884E-012  2.74646E-003  1.97254E-008  1.59629E-011  1.70424E-032  5.88602E-007  3.72432E-014  1.37153E-025  1.29468E-002  1.14712E-017  3.89857E-025  1.00000E-040  5.74081E-020  8.72723E-023  4.51241E-017  5.25525E-012  5.35543E-009  6.87087E-008  8.00716E-015  5.23728E-029  1.29300E-013  2.65084E-021  8.05800E-019  2.09259E-017  1.00000E-040  5.31109E-013  1.00000E-040  1.61787E-013  9.96616E-013  7.30901E-016  2.27827E-010  3.88508E-014  4.28564E-020  4.72854E-005  3.23269E-040  1.42778E-007  4.38251E-021  9.37968E-018  4.77377E-020  6.24391E-038  2.86073E-027  4.60968E-010  1.55062E-012  6.41314E-012  3.98353E-015  7.09621E-023  4.71889E-003  2.96831E-006  1.13758E-024  2.87029E-023  5.14582E-003  1.06646E-012  7.63910E-009  2.73764E-019  1.95310E-006  2.18869E-021  3.93997E-018  3.15996E-017  1.74311E-014  3.83645E-012  3.72406E-008  4.25850E-017  2.37460E-009  5.53268E-031  7.69299E-001  3.44873E-002  1.80517E-003  1.86145E-016  1.32763E-014  1.00000E-040  2.32216E-019  1.83561E-008  1.00000E-005  1.00000E-005  
9.63453E+001  7.54127E-007  2.94308E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  3.81992E-016  4.38326E-013  5.09561E-010  1.61941E-027  5.40036E-011  1.00000E-040  4.06212E-009  1.09635E-009  1.00000E-040  1.91091E-026  2.81077E-024  1.90535E-014  8.94117E-013  2.30490E-019  9.99525E-013  1.16382E-013  3.41396E-024  2.70629E-037  1.17363E-014  1.12361E-015  9.76350E-015  1.75407E-011  1.11518E-012  1.62872E-001  7.05057E-004  1.36183E-012  2.85489E-003  6.09430E-009  1.91273E-011  3.06256E-033  5.12025E-007  1.32390E-014  6.94465E-026  1.97520E-002  3.96973E-018  6.78279E-026  1.00000E-040  5.18374E-020  4.08198E-023  9.59266E-018  5.60324E-012  6.74605E-009  6.46394E-008  1.04343E-014  2.20434E-030  3.98062E-014  2.71987E-021  7.13421E-019  2.05886E-017  1.21755E-028  3.38356E-013  1.00000E-040  1.51425E-013  4.99475E-013  2.10248E-016  1.28919E-010  3.38007E-015  1.09890E-020  2.02701E-005  3.50462E-040  1.33535E-007  2.62160E-021  6.87149E-018  4.46691E-020  5.22937E-038  1.40507E-027  4.53538E-010  7.35741E-013  2.09781E-012  1.90233E-015  1.37847E-025  4.08036E-003  6.35499E-006  5.27165E-025  1.70187E-023  5.09537E-003  3.29238E-013  5.97363E-009  1.98310E-020  7.73993E-007  6.09354E-022  2.77695E-020  1.53142E-017  1.13230E-014  9.53755E-013  3.71467E-008  1.53854E-017  1.48146E-009  6.01155E-032  7.69006E-001  3.33793E-002  2.22726E-003  2.25565E-016  1.26108E-014  9.93476E-031  2.26015E-020  7.55131E-009  1.00000E-005  1.00000E-005  
9.72017E+001  6.68327E-007  2.60823E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  3.00689E-016  9.98639E-014  3.30497E-010  2.84244E-028  5.17729E-011  2.39916E-030  2.45262E-009  1.06879E-009  1.00000E-040  3.51211E-027  2.43343E-024  8.16589E-015  4.22147E-013  2.11877E-019  9.62974E-013  4.65292E-014  5.77594E-025  1.45854E-037  6.83038E-015  6.96564E-016  9.61300E-015  1.51612E-011  9.23961E-013  1.57361E-001  6.61179E-004  8.30711E-013  2.94866E-003  2.09197E-009  2.32403E-011  9.31949E-034  4.41517E-007  5.01220E-015  4.49578E-026  2.72191E-002  1.38080E-018  1.44908E-026  2.57225E-035  4.69128E-020  2.24928E-023  2.18550E-018  5.69265E-012  7.70650E-009  6.06132E-008  1.29863E-014  8.03570E-031  1.24144E-014  2.79355E-021  7.47704E-019  2.02712E-017  9.61824E-030  2.42905E-013  2.39914E-030  1.41229E-013  2.52375E-013  6.04933E-017  7.38707E-011  4.61900E-016  3.27147E-021  8.81700E-006  3.80529E-040  1.24471E-007  1.67733E-021  5.21867E-018  4.18955E-020  4.68026E-038  6.86034E-028  4.46546E-010  3.56753E-013  6.92336E-013  1.00631E-015  3.39780E-028  3.46237E-003  1.18514E-005  2.75112E-025  1.08373E-023  5.04327E-003  1.12769E-013  4.89152E-009  1.24749E-020  3.09997E-007  1.76785E-022  1.19035E-021  8.77487E-018  7.51752E-015  2.79167E-013  3.71765E-008  6.04316E-018  1.02964E-009  8.54203E-033  7.68392E-001  3.22464E-002  2.64385E-003  2.65972E-016  1.19471E-014  2.73105E-029  1.75498E-020  3.12973E-009  1.00000E-005  1.00000E-005  
9.80581E+001  5.92665E-007  2.31295E+013  1.85592E+002  1.00000E+005  1.00000E-040  1.00000E-040  2.39341E-016  2.44681E-014  2.26970E-010  1.00000E-040  4.93355E-011  3.08877E-029  1.48136E-009  1.08249E-009  1.00000E-040  1.00000E-040  2.15069E-024  3.58675E-015  2.00792E-013  6.61191E-019  9.26037E-013  4.15466E-014  1.00000E-040  7.60550E-038  4.83983E-015  4.23169E-016  9.47064E-015  1.31385E-011  7.58575E-013  1.51711E-001  6.18125E-004  5.37928E-013  3.03347E-003  7.74154E-010  2.89968E-011  9.21337E-034  3.77735E-007  2.00124E-015  3.17598E-026  3.50870E-002  4.84850E-019  3.57979E-027  3.03294E-034  4.22832E-020  1.33335E-023  5.35481E-019  5.59802E-012  8.25536E-009  5.66630E-008  1.55285E-014  2.29432E-030  3.94369E-015  2.85567E-021  8.17534E-019  1.99710E-017  1.28794E-032  1.89368E-013  3.08878E-029  1.31282E-013  1.28889E-013  1.74844E-017  4.29791E-011  1.33180E-016  1.07031E-021  3.91438E-006  4.13782E-040  1.15652E-007  1.13441E-021  4.08291E-018  3.93036E-020  4.31338E-038  3.41991E-028  4.39933E-010  1.78728E-013  2.31385E-013  7.40797E-016  1.08217E-029  2.87597E-003  1.99669E-005  1.55976E-025  7.30875E-024  4.99089E-003  4.16531E-014  4.06765E-009  9.51420E-021  1.25861E-007  5.50039E-023  6.89109E-022  5.63395E-018  5.11548E-015  9.70411E-014  3.68806E-008  2.49024E-018  7.65720E-010  1.47620E-033  7.67515E-001  3.10975E-002  3.04713E-003  3.09896E-016  1.12902E-014  1.78094E-028  1.55817E-020  1.31088E-009  1.00000E-005  1.00000E-005  
